sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,cMedPrice,bMedPrice,bInterval,cInterval,new_user,onlineStatus_ y,availability_ completely not orderable,availability_ completely orderable,availability_ desconhecida,availability_ mainly not orderable,availability_ mainly orderable,availability_ mixed
1725,20,7,5709.875,65,9.99,44.99,1322.44,12,9.99,44.99,271.88,5.0,3000.0,554.0,340.0,6.0,54.0,1.0,62.0,0.010171815226765142,0.040032025620496396,20.04,590.04,0,1,0,1,0,0,0,0
1727,20,7,767.285,8,89.0,799.0,2695.96,4,89.0,799.0,1347.98,1.0,0.0,397.0,18.0,7.0,54.0,2.0,341.0,0.034791684787335825,0.02500625156289072,0.0,5.0,0,1,0,1,0,0,0,0
1734,20,7,3117.026,25,12.99,59.99,383.8,2,29.99,39.99,69.98,1.0,2800.0,515.0,140.0,22.0,38.0,2.0,18.0,0.04991254063825099,0.047295084949248736,20.0,20.0,0,1,0,0,1,0,0,0
1737,20,7,148.987,4,8.39,19.99,58.36,4,8.39,19.99,58.36,5.0,4000.0,578.0,305.0,14.0,64.0,2.0,24.0,0.021718629440173748,0.02667200106688004,0.0,0.0,0,1,0,1,0,0,0,0
1757,20,7,2753.823,59,3.99,249.99,2224.49,3,6.99,9.99,24.97,1.0,300.0,458.0,188.0,9.0,33.0,1.0,15.0,0.08466152466238748,0.050025012506253116,9.999999999999998,193.0,0,1,0,0,1,0,0,0
1761,20,7,3831.93,62,5.0,79.99,1629.27,7,5.99,59.99,195.93,5.0,300.0,473.0,72.0,25.0,39.0,1.0,18.0,0.005351968377512558,0.007576331540268201,256.0,256.0,0,1,0,1,0,0,0,0
1778,20,7,3094.0640000000003,20,5.0,59.99,441.82,14,5.0,59.99,314.87,5.0,3100.0,549.0,357.0,32.0,52.0,2.0,25.0,0.015791967152708322,0.014287755393627663,0.0,9.999999999999993,0,1,0,1,0,0,0,0
1780,20,7,1040.282,15,12.99,59.99,552.69,3,19.95,49.99,109.93,2.0,1300.0,492.0,98.0,7.0,60.0,2.0,60.0,0.037648577421610284,0.03615764734241292,37.0,37.0,0,1,0,1,0,0,0,0
1782,20,7,4103.721,198,1.0,99.99,1383.19,9,1.0,9.99,56.93,5.0,2500.0,581.0,221.0,43.0,54.0,2.0,8.0,0.05537720105665687,0.03936734363059537,47.0,56.04,0,1,0,1,0,0,0,0
1791,20,7,729.7460000000001,14,19.99,99.99,624.88,3,29.99,99.99,159.97,5.0,2100.0,497.0,141.0,11.0,37.0,1.0,7.0,0.08662994236560895,0.028595939376608516,29.960000000000004,34.96,0,1,0,1,0,0,0,0
1792,20,7,2482.254,20,18.99,49.95,535.76,2,34.99,44.0,78.99,5.0,2000.0,541.0,214.0,14.0,44.0,2.0,5.0,0.0526592943654555,0.05002501250625313,0.0,23.0,0,1,0,1,0,0,0,0
1793,20,7,1177.474,13,69.99,69.99,139.98,1,69.99,69.99,69.99,1.0,600.0,603.0,220.0,11.0,47.0,2.0,131.0,0.002243949872111118,0.0018182148766341206,0.0,770.0,0,1,0,1,0,0,0,0
1796,20,7,1958.395,27,5.0,19.99,210.95,3,5.0,7.0,17.0,5.0,1000.0,558.0,53.0,3.0,43.0,2.0,80.0,0.014895835549975528,0.01448021093963099,120.00000000000001,120.00000000000001,0,1,0,1,0,0,0,0
1803,20,7,1030.4089999999999,36,9.99,49.99,617.74,3,17.99,49.99,85.97,5.0,1200.0,451.0,96.0,12.0,42.0,1.0,9.0,0.002727322314951181,0.0018182148766341208,0.0,0.0,0,1,0,1,0,0,0,0
1807,20,7,1278.85,12,39.99,79.99,319.94,2,39.99,79.99,119.98,5.0,1000.0,507.0,93.0,7.0,46.0,1.0,16.0,0.003896255698273959,0.004000160006400256,0.0,100.0,0,1,0,1,0,0,0,0
1808,20,7,245.017,6,629.99,1799.99,6859.94,3,629.99,1799.99,3429.97,4.0,15500.0,507.0,268.0,75.0,35.0,1.0,4.0,0.03054012390564556,0.04585052728106373,17.5,105.0,0,1,0,1,0,0,0,0
1811,20,7,3433.165,30,9.99,79.99,995.71,5,14.99,79.99,219.95,5.0,600.0,500.0,311.0,5.0,62.0,2.0,46.0,0.040016006402561026,0.040016006402561026,0.0,0.0,0,1,0,1,0,0,0,0
1812,20,7,371.99199999999996,6,79.99,159.99,399.97,1,159.99,159.99,159.99,1.0,8000.0,503.0,223.0,18.0,39.0,2.0,5.0,0.007622532205198566,0.01020512297173181,164.0,234.0,0,1,0,0,1,0,0,0
1821,20,7,4614.322,138,7.0,179.95,5140.01,13,12.99,179.95,595.74,5.0,9000.0,502.0,201.0,30.0,48.0,1.0,28.0,0.06192100268546405,0.07900724595982142,11.999999999999998,35.96,0,1,0,1,0,0,0,0
1824,20,7,4380.873,104,10.99,99.95,2353.57,12,10.99,39.99,277.8,5.0,4000.0,614.0,173.0,8.0,44.0,2.0,11.0,0.01071505107507679,0.007143367383384527,0.0,0.0,0,1,0,1,0,0,0,0
1828,20,7,7430.889,104,1.95,99.99,1878.79,40,1.95,99.99,1063.52,5.0,8500.0,557.0,293.0,6.0,52.0,2.0,22.0,0.07084034357566632,0.08340283569641369,7.999999999999998,70.0,0,1,0,1,0,0,0,0
1841,20,7,318.092,5,11.99,19.99,91.95,2,19.99,19.99,39.98,2.0,600.0,70.0,93.0,0.0,66.0,1.0,5.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0,1,0,1,0,0,0,0
1842,20,7,4838.157999999999,86,3.99,59.95,3148.54,9,3.99,59.95,360.61,5.0,2600.0,522.0,102.0,7.0,28.0,2.0,71.0,0.07876997652048777,0.058428279287175,26.0,28.99,0,1,0,1,0,0,0,0
1844,20,7,5870.89,91,1.0,5.0,90.0,8,1.0,1.0,8.0,1.0,300.0,488.0,7.0,0.0,45.0,2.0,46.0,0.06756718575809657,0.03198556272705541,57.03999999999999,57.03999999999999,0,1,0,0,1,0,0,0
1850,20,7,487.74699999999996,5,3.99,35.99,101.95,5,3.99,35.99,101.95,5.0,7200.0,519.0,337.0,19.0,59.0,2.0,6.0,0.2503128911138924,0.1251564455569462,0.0,0.0,0,1,0,1,0,0,0,0
1854,20,7,1464.3020000000001,37,9.99,59.95,912.45,10,9.99,59.95,299.82,5.0,3000.0,497.0,85.0,2.0,33.0,2.0,101.0,0.07600685023764166,0.1596907043200538,16.99,1096.99,0,1,0,1,0,0,0,0
1860,20,7,2165.654,34,7.0,39.99,575.71,5,12.99,39.99,101.95,5.0,4000.0,549.0,186.0,25.0,45.0,2.0,29.0,0.022849308808408547,0.016669444907484583,60.0,85.0,0,1,0,1,0,0,0,0
1865,20,7,543.493,11,12.99,19.99,138.92,3,12.99,19.99,52.97,5.0,4000.0,531.0,154.0,18.0,56.0,2.0,10.0,0.07130032679316448,0.04502844979327849,26.96,27.0,0,1,0,1,0,0,0,0
1867,20,7,8191.155,93,3.0,99.95,2324.34,6,9.99,79.95,189.86,5.0,2500.0,582.0,223.0,10.0,52.0,2.0,12.0,0.0966405890473999,0.07832216517274389,29.0,31.990000000000002,0,1,0,1,0,0,0,0
1876,20,7,4067.755,61,13.99,44.99,1369.55,8,13.99,34.99,163.93,1.0,1700.0,499.0,86.0,14.0,48.0,2.0,44.0,0.029307096504082066,0.029307096504082066,55.96,55.96,0,1,0,1,0,0,0,0
1879,20,7,4968.03,59,3.99,59.99,2041.42,10,8.99,59.99,312.9,5.0,300.0,464.0,237.0,15.0,44.0,2.0,27.0,0.04942860532247223,0.042628976336181575,346.0,346.0,0,1,0,1,0,0,0,0
1880,20,7,5729.686,132,1.0,999.99,3794.05,3,3.0,10.0,18.0,1.0,300.0,559.0,4.0,3.0,37.0,1.0,126.0,0.02174858634188778,0.02420721374969741,56.0,56.0,0,1,0,0,0,0,1,0
1898,20,7,1230.473,22,19.95,1199.0,14267.9,1,899.0,899.0,899.0,1.0,1400.0,501.0,212.0,7.0,41.0,2.0,50.0,0.002355712603062426,0.0011123470522803114,0.0,150.0,0,1,0,1,0,0,0,0
1905,20,7,1101.502,23,7.99,229.99,880.62,11,7.99,229.99,418.31,5.0,500.0,452.0,157.0,4.0,37.0,2.0,36.0,0.06253908692933083,0.06822833750284285,26.0,26.0,0,1,0,1,0,0,0,0
1907,20,7,1689.316,9,11.99,1199.99,4356.92,2,399.99,1199.99,1599.98,5.0,2400.0,532.0,94.0,14.0,49.0,1.0,6.0,0.08082124816685678,0.07698229407236336,0.0,50.0,0,1,0,1,0,0,0,0
1914,20,7,780.9860000000001,34,9.99,19.99,537.66,11,9.99,19.99,175.89,5.0,4000.0,589.0,111.0,2.0,48.0,2.0,12.0,0.023398654577361802,0.016669444907484583,19.999999999999993,56.99999999999999,0,1,0,1,0,0,0,0
1917,20,7,963.005,18,8.99,18.99,113.93,4,15.99,18.99,69.96,5.0,900.0,498.0,198.0,10.0,48.0,2.0,477.0,0.007711686869724045,0.056369785794813984,74.0,1394.0,0,1,0,1,0,0,0,0
1922,20,7,1313.848,5,29.99,29.99,149.95,1,29.99,29.99,29.99,1.0,600.0,559.0,7.0,2.0,28.0,2.0,197.0,0.11352520759405098,0.1001001001001001,0.0,22.99,0,1,0,1,0,0,0,0
1925,20,7,1281.02,8,459.99,799.0,4447.94,2,459.99,799.0,1258.99,5.0,5500.0,583.0,361.0,37.0,54.0,1.0,11.0,0.051945215994494455,0.05337169907643756,31.96,41.99,0,1,0,1,0,0,0,0
1932,20,7,1256.891,17,3.99,19.99,225.84,6,3.99,19.99,79.94,5.0,2200.0,475.0,157.0,21.0,32.0,2.0,18.0,0.033741539805092986,0.037397157816005985,38.0,38.0,0,1,0,1,0,0,0,0
1942,20,7,1432.132,8,0.0,24.99,129.94,4,0.0,24.99,74.97,5.0,4000.0,539.0,222.0,18.0,53.0,1.0,14.0,0.001430615164520744,0.001430615164520744,0.0,0.0,0,1,0,1,0,0,0,0
1946,20,7,2451.984,60,1.0,59.95,950.69,7,6.99,59.95,221.89,5.0,1500.0,490.0,79.0,16.0,32.0,2.0,35.0,0.07426242838140806,0.09365850780610473,12.999999999999998,44.0,0,1,0,1,0,0,0,0
1947,20,7,978.525,18,5.99,99.99,725.83,14,5.99,49.99,325.87,5.0,500.0,444.0,4.0,3.0,38.0,1.0,5.0,0.007692899453804138,0.007692899453804138,0.0,0.0,0,1,0,1,0,0,0,0
1958,20,7,1262.748,23,29.99,139.99,1589.77,6,29.99,139.99,339.94,5.0,3500.0,508.0,125.0,24.0,31.0,2.0,25.0,,,,,0,1,0,1,0,0,0,0
1961,20,7,1957.1870000000001,26,4.99,22.99,292.75,6,4.99,14.99,59.94,1.0,2500.0,551.0,423.0,7.0,79.0,2.0,10.0,,,,,0,1,0,1,0,0,0,0
1962,20,7,1614.5620000000001,38,1.0,24.99,202.82,6,3.99,24.99,50.94,5.0,1500.0,520.0,13.0,75.0,33.0,2.0,5.0,,,,,0,1,0,1,0,0,0,0
1982,20,7,610.133,30,24.99,54.99,1279.42,3,34.99,49.99,119.97,1.0,2900.0,614.0,275.0,7.0,58.0,2.0,158.0,,,,,0,1,0,1,0,0,0,0
1986,20,7,4461.638,63,1.0,19.99,438.6,2,7.0,9.99,16.99,5.0,2500.0,533.0,208.0,20.0,51.0,2.0,96.0,,,,,0,1,0,1,0,0,0,0
1990,20,7,1202.56,9,699.0,999.0,5694.0,2,999.0,999.0,1998.0,5.0,400.0,435.0,3.0,3.0,20.0,2.0,13.0,,,,,0,1,0,1,0,0,0,0
1997,20,7,3330.893,135,7.0,49.99,2565.81,30,7.0,34.99,550.73,5.0,2500.0,568.0,198.0,18.0,42.0,1.0,36.0,,,,,0,1,0,1,0,0,0,0
2001,20,7,1372.483,12,159.99,699.0,6570.97,4,159.99,699.0,2156.99,5.0,700.0,396.0,214.0,5.0,77.0,2.0,186.0,,,,,0,1,0,1,0,0,0,0
2006,20,7,3756.454,67,2.99,89.99,1764.36,3,3.99,44.99,78.97,5.0,4000.0,585.0,195.0,18.0,38.0,2.0,14.0,,,,,0,1,0,1,0,0,0,0
2007,20,7,411.80199999999996,17,3.99,35.99,306.84,16,3.99,35.99,286.85,5.0,4000.0,557.0,183.0,17.0,43.0,2.0,49.0,,,,,0,1,0,1,0,0,0,0
2016,20,7,3782.052,21,5.0,49.99,294.9,4,9.99,19.99,57.98,1.0,300.0,438.0,3.0,3.0,30.0,2.0,22.0,,,,,0,1,0,1,0,0,0,0
2017,20,7,1842.5970000000002,11,9.99,49.95,253.82,6,9.99,19.99,89.95,5.0,3000.0,567.0,85.0,1.0,38.0,1.0,183.0,,,,,0,1,0,1,0,0,0,0
2021,20,7,397.49199999999996,1,19.99,19.99,19.99,1,19.99,19.99,19.99,4.0,600.0,562.0,95.0,1.0,53.0,1.0,256.0,,,,,0,1,0,1,0,0,0,0
2023,20,7,354.744,9,14.99,209.99,639.91,4,14.99,209.99,304.96,4.0,0.0,182.0,16.0,0.0,25.0,1.0,509.0,,,,,0,1,0,1,0,0,0,0
2025,20,7,731.435,3,129.99,179.0,487.99,1,179.0,179.0,179.0,4.0,3400.0,548.0,216.0,13.0,46.0,2.0,14.0,,,,,0,1,0,1,0,0,0,0
2029,20,7,1286.36,24,12.95,19.99,183.86,1,19.99,19.99,19.99,1.0,600.0,581.0,34.0,8.0,28.0,2.0,10.0,,,,,0,1,0,1,0,0,0,0
2035,20,7,304.406,3,179.0,179.0,179.0,1,179.0,179.0,179.0,5.0,600.0,614.0,359.0,4.0,60.0,2.0,70.0,,,,,0,1,0,1,0,0,0,0
2037,20,7,903.057,11,16.99,27.99,222.89,7,16.99,27.99,151.93,5.0,4000.0,529.0,50.0,6.0,56.0,2.0,266.0,,,,,0,1,0,1,0,0,0,0
2038,20,7,1062.127,22,28.0,99.95,587.75,3,29.99,89.95,169.93,2.0,300.0,482.0,10.0,6.0,33.0,2.0,67.0,,,,,0,1,0,1,0,0,0,0
2041,20,7,2469.1020000000003,13,5.99,39.99,178.89,3,5.99,19.99,38.97,1.0,600.0,553.0,68.0,6.0,28.0,2.0,20.0,,,,,0,1,0,0,1,0,0,0
2047,20,7,429.298,9,29.99,49.99,329.91,2,29.99,49.99,79.98,5.0,5000.0,554.0,51.0,8.0,42.0,2.0,11.0,,,,,0,1,0,1,0,0,0,0
2049,20,7,387.434,5,3.99,19.99,41.95,5,3.99,19.99,41.95,5.0,2000.0,534.0,45.0,15.0,43.0,2.0,33.0,,,,,0,1,0,1,0,0,0,0
2053,20,7,13.302999999999999,3,1.0,1.0,3.0,1,1.0,1.0,1.0,1.0,5000.0,423.0,9.0,5.0,43.0,1.0,5.0,,,,,0,1,1,0,0,0,0,0
2056,20,7,6805.05,84,2.99,299.99,1491.96,5,7.99,49.99,91.95,5.0,2900.0,486.0,341.0,12.0,63.0,2.0,8.0,,,,,0,1,0,1,0,0,0,0
2057,20,7,2929.7459999999996,50,3.99,999.99,9757.03,1,24.99,24.99,24.99,5.0,2900.0,502.0,133.0,6.0,67.0,1.0,6.0,,,,,0,1,0,1,0,0,0,0
2062,20,7,556.115,17,4.99,16.99,133.72,2,9.95,9.99,19.94,2.0,700.0,577.0,57.0,13.0,38.0,2.0,31.0,,,,,0,1,0,1,0,0,0,0
2063,20,7,752.6669999999999,23,9.99,49.99,306.85,6,9.99,34.99,110.94,5.0,13500.0,493.0,293.0,13.0,57.0,1.0,28.0,,,,,0,1,0,1,0,0,0,0
2082,20,7,164.68,6,9.99,14.99,76.94,6,9.99,14.99,76.94,5.0,2000.0,550.0,215.0,17.0,57.0,2.0,24.0,,,,,0,1,0,1,0,0,0,0
2087,20,7,5958.645,135,1.0,49.99,1147.63,23,1.0,49.99,300.85,1.0,2000.0,549.0,186.0,6.0,45.0,2.0,13.0,,,,,0,1,0,0,1,0,0,0
2088,20,7,3339.6690000000003,81,6.99,34.99,909.24,12,9.99,27.99,154.88,5.0,1600.0,508.0,57.0,13.0,41.0,2.0,6.0,,,,,0,1,0,1,0,0,0,0
2093,20,7,552.507,11,25.0,79.99,444.93,1,79.99,79.99,79.99,2.0,300.0,437.0,23.0,11.0,33.0,2.0,58.0,,,,,0,1,0,1,0,0,0,0
2096,20,7,4030.658,51,4.99,29.99,706.52,14,4.99,29.99,190.86,5.0,800.0,511.0,49.0,5.0,51.0,2.0,37.0,,,,,0,1,0,1,0,0,0,0
2097,20,7,405.462,2,24.99,24.99,49.98,1,24.99,24.99,24.99,5.0,2500.0,70.0,223.0,1.0,49.0,2.0,435.0,,,,,0,1,0,1,0,0,0,0
2101,20,7,1328.9879999999998,15,9.99,16.79,193.46,4,9.99,14.99,37.97,5.0,2000.0,501.0,208.0,35.0,50.0,2.0,10.0,,,,,0,1,0,1,0,0,0,0
2110,20,7,6277.026,57,3.99,15.95,455.11,4,11.9,15.0,54.79,1.0,2500.0,494.0,221.0,11.0,60.0,2.0,14.0,,,,,0,1,0,0,1,0,0,0
2112,20,7,144.378,5,24.99,34.99,144.95,1,24.99,24.99,24.99,4.0,600.0,491.0,31.0,10.0,46.0,1.0,287.0,,,,,0,1,0,1,0,0,0,0
2113,20,7,3767.242,18,14.5,34.36,231.18,2,18.9,22.9,41.8,5.0,4000.0,529.0,140.0,6.0,49.0,2.0,54.0,,,,,0,1,0,1,0,0,0,0
2114,20,7,3537.223,99,1.0,39.99,1208.31,9,3.99,39.99,135.92,1.0,400.0,515.0,112.0,12.0,52.0,1.0,46.0,,,,,0,1,0,1,0,0,0,0
2122,20,7,432.494,2,629.99,629.99,1259.98,1,629.99,629.99,629.99,1.0,600.0,533.0,7.0,6.0,40.0,2.0,235.0,,,,,0,1,1,0,0,0,0,0
2126,20,7,1037.867,7,499.0,499.0,998.0,1,499.0,499.0,499.0,5.0,600.0,440.0,86.0,12.0,27.0,1.0,32.0,,,,,0,1,0,1,0,0,0,0
2128,20,7,496.171,19,9.99,59.95,314.75,3,9.99,29.99,69.97,5.0,3400.0,487.0,215.0,23.0,47.0,2.0,12.0,,,,,0,1,0,1,0,0,0,0
2130,20,7,4326.135,81,7.99,89.99,2133.44,5,9.99,29.99,104.95,5.0,1600.0,597.0,134.0,4.0,26.0,2.0,76.0,,,,,0,1,0,1,0,0,0,0
2136,20,7,707.835,19,7.0,59.99,372.69,4,12.99,14.99,55.96,1.0,600.0,557.0,13.0,9.0,49.0,2.0,179.0,,,,,0,1,0,1,0,0,0,0
2141,20,7,1171.704,4,17.99,399.99,457.96,4,17.99,399.99,457.96,5.0,300.0,583.0,457.0,10.0,68.0,2.0,145.0,,,,,0,1,0,1,0,0,0,0
2155,20,7,456.881,25,3.0,179.0,481.95,9,3.0,179.0,226.0,4.0,600.0,464.0,22.0,11.0,40.0,2.0,16.0,,,,,0,1,0,1,0,0,0,0
2164,20,7,2958.204,83,3.99,44.99,1730.21,9,3.99,44.99,169.41,1.0,300.0,493.0,85.0,3.0,54.0,2.0,36.0,,,,,0,1,0,1,0,0,0,0
2165,20,7,2746.009,67,7.9,59.95,1520.77,7,9.99,59.95,217.85,1.0,600.0,70.0,22.0,0.0,32.0,2.0,528.0,,,,,0,1,0,1,0,0,0,0
2174,20,7,1838.721,34,7.0,20.0,423.87,3,7.0,19.99,46.98,5.0,600.0,438.0,19.0,10.0,25.0,2.0,19.0,,,,,0,1,0,1,0,0,0,0
2189,20,7,2057.221,42,12.99,34.99,970.6,4,24.99,34.99,119.96,1.0,1000.0,70.0,23.0,0.0,34.0,2.0,430.0,,,,,0,1,0,1,0,0,0,0
2209,20,7,2903.554,7,629.0,1059.9,5435.7,1,629.0,629.0,629.0,5.0,5000.0,474.0,57.0,2.0,40.0,2.0,123.0,,,,,0,1,0,1,0,0,0,0
2210,20,7,132.164,2,29.99,49.99,79.98,2,29.99,49.99,79.98,5.0,4000.0,557.0,223.0,0.0,49.0,2.0,113.0,,,,,0,1,0,1,0,0,0,0
2215,20,7,287.197,13,9.99,74.99,376.87,13,9.99,74.99,376.87,5.0,3000.0,583.0,223.0,15.0,50.0,1.0,64.0,,,,,0,1,0,1,0,0,0,0
2217,20,7,611.658,6,23.99,49.99,171.95,2,23.99,49.99,73.98,5.0,8500.0,556.0,250.0,10.0,72.0,2.0,25.0,,,,,0,1,0,1,0,0,0,0
2225,20,7,4334.615,19,5.99,39.99,316.84,13,5.99,39.99,265.86,5.0,1300.0,548.0,70.0,11.0,40.0,2.0,191.0,,,,,0,1,0,1,0,0,0,0
2229,20,7,4016.107,118,1.0,54.99,1169.7,9,3.99,19.99,79.96,5.0,2200.0,550.0,227.0,16.0,47.0,2.0,26.0,,,,,0,1,0,1,0,0,0,0
2237,20,7,2653.796,32,7.0,29.99,605.75,6,7.0,29.99,113.96,5.0,1000.0,566.0,67.0,12.0,48.0,2.0,59.0,,,,,0,1,0,1,0,0,0,0
2240,20,7,5235.002,29,12.99,99.99,781.16,4,12.99,29.99,87.96,5.0,4000.0,525.0,181.0,22.0,45.0,2.0,28.0,,,,,0,1,0,1,0,0,0,0
2256,20,7,337.031,4,9.99,99.99,174.96,4,9.99,99.99,174.96,5.0,2500.0,567.0,359.0,16.0,63.0,2.0,11.0,,,,,0,1,0,1,0,0,0,0
2257,20,7,2489.6420000000003,46,14.99,55.99,1212.09,3,14.99,25.2,55.18,3.0,2500.0,500.0,207.0,8.0,43.0,2.0,58.0,,,,,0,1,0,1,0,0,0,0
2265,20,7,2254.455,23,6.99,34.99,382.8,3,17.99,22.99,60.97,1.0,4000.0,597.0,107.0,3.0,51.0,2.0,71.0,,,,,0,1,0,1,0,0,0,0
2267,20,7,809.783,22,19.99,39.99,639.78,4,19.99,39.99,109.96,5.0,2600.0,577.0,102.0,11.0,40.0,2.0,19.0,,,,,0,1,0,1,0,0,0,0
2288,20,7,3314.639,109,3.0,53.99,2036.91,7,9.99,53.99,147.93,5.0,2900.0,522.0,227.0,17.0,49.0,2.0,4.0,,,,,0,1,0,1,0,0,0,0
2289,20,7,391.085,2,14.99,14.99,29.98,1,14.99,14.99,14.99,2.0,4000.0,553.0,34.0,9.0,72.0,2.0,24.0,,,,,0,1,0,1,0,0,0,0
2291,20,7,2810.487,15,14.99,299.99,2039.91,3,14.99,299.99,584.97,5.0,1000.0,557.0,256.0,18.0,54.0,1.0,21.0,,,,,0,1,0,1,0,0,0,0
2292,20,7,2395.9320000000002,51,1.0,17.99,376.68,6,3.99,17.99,79.94,5.0,4000.0,518.0,181.0,10.0,61.0,1.0,38.0,,,,,0,1,0,1,0,0,0,0
2296,20,7,669.8380000000001,16,9.99,59.95,665.44,7,9.99,59.95,272.77,5.0,2000.0,586.0,215.0,5.0,62.0,1.0,8.0,,,,,0,1,0,1,0,0,0,0
2297,20,7,853.2310000000001,30,17.99,39.99,291.87,1,17.99,17.99,17.99,5.0,3400.0,529.0,310.0,16.0,50.0,1.0,20.0,,,,,0,1,0,1,0,0,0,0
2305,20,7,2247.1910000000003,49,3.99,89.99,1045.43,13,3.99,89.99,392.79,5.0,3100.0,449.0,196.0,14.0,38.0,2.0,24.0,,,,,0,1,0,1,0,0,0,0
2306,20,7,5594.909000000001,75,69.99,699.99,17379.07,4,169.99,289.99,909.96,5.0,2000.0,510.0,224.0,13.0,55.0,2.0,34.0,,,,,0,1,0,1,0,0,0,0
2307,20,7,440.30199999999996,4,5.87,29.99,51.72,3,5.87,29.99,45.85,5.0,2700.0,504.0,139.0,13.0,64.0,2.0,8.0,,,,,0,1,0,1,0,0,0,0
2311,20,7,1917.826,7,24.99,34.99,139.95,1,24.99,24.99,24.99,1.0,600.0,70.0,219.0,0.0,38.0,2.0,435.0,,,,,0,1,0,1,0,0,0,0
2313,20,7,3136.835,43,7.0,29.95,761.47,5,14.99,24.99,94.95,5.0,3500.0,583.0,389.0,5.0,62.0,2.0,81.0,,,,,0,1,0,1,0,0,0,0
2314,20,7,1145.779,16,29.99,49.99,239.9,1,39.99,39.99,39.99,2.0,300.0,465.0,196.0,2.0,43.0,2.0,60.0,,,,,0,1,0,1,0,0,0,0
2322,20,7,4235.809,78,5.0,1549.99,35702.08,3,12.99,29.99,72.97,5.0,7500.0,504.0,269.0,12.0,62.0,1.0,7.0,,,,,0,1,0,1,0,0,0,0
2323,20,7,1730.506,25,14.99,59.95,644.98,6,14.99,29.99,127.86,5.0,3500.0,554.0,261.0,9.0,42.0,1.0,35.0,,,,,0,1,0,1,0,0,0,0
2329,20,7,1256.986,21,7.0,199.0,608.89,7,7.0,199.0,300.95,1.0,4000.0,523.0,372.0,19.0,50.0,2.0,30.0,,,,,0,1,0,1,0,0,0,0
2330,20,7,523.336,7,3.99,39.99,167.93,7,3.99,39.99,167.93,5.0,2500.0,492.0,223.0,25.0,61.0,1.0,44.0,,,,,0,1,0,1,0,0,0,0
2331,20,7,490.221,1,59.99,59.99,59.99,1,59.99,59.99,59.99,5.0,4000.0,427.0,138.0,12.0,61.0,2.0,12.0,,,,,0,1,0,1,0,0,0,0
2350,20,7,6016.806,97,6.99,379.0,2294.39,7,9.99,89.99,202.93,5.0,2300.0,494.0,270.0,21.0,45.0,2.0,11.0,,,,,0,1,0,1,0,0,0,0
2352,20,7,3565.325,7,109.99,119.99,819.93,1,119.99,119.99,119.99,5.0,1000.0,521.0,133.0,7.0,39.0,2.0,28.0,,,,,0,1,0,1,0,0,0,0
2362,20,7,37.277,2,199.99,199.99,399.98,1,199.99,199.99,199.99,1.0,2700.0,557.0,100.0,11.0,28.0,2.0,157.0,,,,,0,1,1,0,0,0,0,0
2368,20,7,1134.114,3,9.99,9.99,29.97,1,9.99,9.99,9.99,5.0,13000.0,590.0,478.0,56.0,63.0,2.0,5.0,,,,,0,1,0,1,0,0,0,0
2394,20,7,1815.126,30,5.0,64.99,980.68,3,29.99,35.99,95.97,1.0,3000.0,562.0,383.0,10.0,57.0,2.0,217.0,,,,,0,1,0,1,0,0,0,0
2396,20,7,1483.751,41,6.99,69.99,938.87,2,12.99,19.99,32.98,1.0,600.0,70.0,12.0,1.0,34.0,1.0,380.0,,,,,0,1,0,1,0,0,0,0
2397,20,7,561.9580000000001,6,39.95,49.95,249.74,1,39.95,39.95,39.95,1.0,1500.0,491.0,42.0,18.0,29.0,2.0,80.0,,,,,0,1,0,1,0,0,0,0
2401,20,7,1385.9389999999999,4,12.99,599.99,1225.96,2,12.99,599.99,612.98,5.0,1300.0,531.0,72.0,3.0,44.0,2.0,27.0,,,,,0,1,0,1,0,0,0,0
2404,20,7,4.703,1,9.99,9.99,9.99,1,9.99,9.99,9.99,1.0,100.0,512.0,7.0,0.0,35.0,1.0,229.0,,,,,0,1,0,1,0,0,0,0
2409,20,7,45.858999999999995,2,59.99,59.99,119.98,1,59.99,59.99,59.99,4.0,600.0,573.0,133.0,21.0,49.0,2.0,8.0,,,,,0,1,0,1,0,0,0,0
2411,20,7,981.278,10,3.99,32.95,141.76,5,3.99,32.95,75.87,5.0,800.0,526.0,24.0,14.0,68.0,2.0,36.0,,,,,0,1,0,1,0,0,0,0
2414,20,7,1015.19,5,749.99,1099.99,5149.95,1,1099.99,1099.99,1099.99,5.0,600.0,444.0,46.0,13.0,35.0,1.0,160.0,,,,,0,1,0,1,0,0,0,0
2416,20,7,2230.114,5,399.99,499.99,1869.96,1,499.99,499.99,499.99,1.0,9500.0,549.0,223.0,43.0,42.0,2.0,6.0,,,,,0,1,0,1,0,0,0,0
2422,20,7,74.403,3,29.99,29.99,89.97,1,29.99,29.99,29.99,5.0,1800.0,440.0,31.0,30.0,25.0,2.0,19.0,,,,,0,1,0,1,0,0,0,0
2436,20,7,3214.882,97,9.0,85.99,1655.24,12,9.0,39.99,221.89,4.0,1500.0,540.0,106.0,22.0,41.0,2.0,29.0,,,,,0,1,0,1,0,0,0,0
