,sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,onlineStatus,availability,customerNo,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,order,cMedPrice,bMedPrice,cInterval,bInterval,new_user
4200,4201,11,5,5114.375,20,3.99,29.99,268.81,6,3.99,29.99,108.94,5.0,y,completely orderable,2109,4000.0,559.0,113.0,16.0,58.0,2.0,10.0,y,13.4405,18.156666666666666,26.0,26.0,0
4205,4206,11,5,401.365,16,79.99,79.99,1279.84,1,79.99,79.99,79.99,2.0,y,completely orderable,2111,500.0,573.0,5.0,2.0,37.0,2.0,14.0,n,79.99,79.99,0.0,0.0,0
4211,4212,11,5,393.923,7,4.99,29.99,105.93,7,4.99,29.99,105.93,5.0,y,completely orderable,2115,4000.0,613.0,466.0,5.0,62.0,2.0,71.0,y,15.132857142857144,15.132857142857144,25.0,25.0,0
4212,4213,11,5,1191.381,6,1299.99,1299.99,5199.96,1,1299.99,1299.99,1299.99,5.0,y,completely orderable,2116,300.0,474.0,209.0,12.0,41.0,1.0,89.0,n,866.66,1299.99,0.0,0.0,0
4217,4218,11,5,4027.445,81,4.99,49.99,1109.02,13,4.99,29.99,202.65,3.0,y,completely orderable,2120,1000.0,502.0,54.0,19.0,58.0,2.0,15.0,n,13.691604938271604,15.588461538461539,45.0,25.0,0
4222,4223,11,5,246.888,7,21.0,29.99,110.97,1,29.99,29.99,29.99,2.0,y,completely orderable,2124,7000.0,521.0,40.0,51.0,50.0,2.0,10.0,n,15.852857142857143,29.99,8.989999999999998,0.0,0
4223,4224,11,5,930.819,27,5.0,99.99,470.24,5,5.0,16.99,68.77,1.0,y,completely orderable,1570,900.0,571.0,21.0,17.0,30.0,2.0,18.0,n,17.416296296296295,13.754,94.99,11.989999999999998,0
4224,4225,11,5,112.618,9,3.99,14.99,83.91,4,3.99,14.99,36.96,3.0,y,completely orderable,2125,600.0,411.0,63.0,10.0,61.0,2.0,17.0,n,9.323333333333332,9.24,11.0,11.0,0
4235,4236,11,5,991.29,10,6.0,9.95,74.65,4,6.0,9.95,30.85,5.0,y,completely orderable,1866,9500.0,476.0,297.0,7.0,57.0,2.0,22.0,y,7.465000000000001,7.7125,3.9499999999999993,3.9499999999999993,0
4236,4237,11,5,78.532,3,170.0,170.0,340.0,1,170.0,170.0,170.0,4.0,y,completely orderable,2133,2900.0,575.0,58.0,6.0,39.0,1.0,44.0,n,113.33333333333333,170.0,0.0,0.0,0
4240,4241,11,5,2100.186,33,4.99,79.99,547.71,4,4.99,24.99,59.96,1.0,y,completely orderable,2136,1700.0,548.0,215.0,25.0,46.0,2.0,129.0,n,16.597272727272728,14.99,75.0,20.0,0
4242,4243,11,5,2368.019,18,299.99,399.99,4229.87,1,299.99,299.99,299.99,1.0,y,completely not orderable,2137,10000.0,518.0,77.0,91.0,44.0,2.0,10.0,n,234.99277777777777,299.99,100.0,0.0,0
4243,4244,11,5,1306.185,7,14.9,14.9,44.7,1,14.9,14.9,14.9,5.0,y,completely orderable,2138,12000.0,521.0,34.0,109.0,66.0,1.0,10.0,y,6.385714285714286,14.9,0.0,0.0,0
4245,4246,11,5,120.81,1,11.99,11.99,11.99,1,11.99,11.99,11.99,1.0,y,desconhecida,2139,4500.0,571.0,304.0,3.0,77.0,2.0,84.0,n,11.99,11.99,0.0,0.0,0
4252,4253,11,5,447.468,9,49.95,49.99,299.82,1,49.95,49.95,49.95,4.0,y,completely orderable,2141,800.0,409.0,1.0,0.0,37.0,2.0,31.0,n,33.31333333333333,49.95,0.03999999999999915,0.0,0
4254,4255,11,5,462.39099999999996,5,9.99,42.01,141.5,5,9.99,42.01,141.5,5.0,y,completely orderable,2143,10500.0,533.0,442.0,13.0,68.0,1.0,48.0,y,28.3,28.3,32.019999999999996,32.019999999999996,0
4256,4257,11,5,117.524,1,24.99,24.99,24.99,1,24.99,24.99,24.99,5.0,y,completely orderable,2144,3000.0,562.0,209.0,30.0,59.0,1.0,24.0,y,24.99,24.99,0.0,0.0,0
4257,4258,11,5,34.902,1,169.99,169.99,169.99,1,169.99,169.99,169.99,5.0,y,completely orderable,1745,13000.0,520.0,272.0,47.0,47.0,2.0,10.0,y,169.99,169.99,0.0,0.0,0
4259,4260,11,5,2056.2470000000003,69,1.0,21.0,543.82,10,1.0,21.0,94.97,2.0,y,completely orderable,2145,1700.0,561.0,105.0,25.0,45.0,1.0,14.0,n,7.8814492753623195,9.497,20.0,20.0,0
4263,4264,11,5,6464.701,46,12.99,249.99,2071.54,3,19.99,159.99,202.97,5.0,y,completely orderable,2148,1500.0,583.0,53.0,20.0,67.0,1.0,75.0,y,45.033478260869565,67.65666666666667,237.0,140.0,0
4266,4267,11,5,1410.2620000000002,41,7.99,69.99,839.07,14,7.99,69.99,285.29,5.0,y,completely orderable,2150,9000.0,514.0,371.0,10.0,54.0,2.0,39.0,y,20.465121951219512,20.377857142857145,61.99999999999999,61.99999999999999,0
4270,4271,11,5,990.2610000000001,7,39.99,899.99,3458.94,2,39.99,39.99,79.98,2.0,y,completely orderable,2152,3000.0,520.0,223.0,17.0,48.0,2.0,43.0,n,494.13428571428574,39.99,860.0,0.0,0
4272,4273,11,5,523.4680000000001,13,59.99,349.99,1879.9,3,59.99,349.99,609.97,5.0,y,completely orderable,2154,300.0,453.0,0.0,0.0,60.0,1.0,14.0,y,144.6076923076923,203.32333333333335,290.0,290.0,0
4274,4275,11,5,1857.76,45,9.99,79.99,1070.44,3,9.99,59.95,119.93,5.0,y,completely orderable,2156,4000.0,507.0,201.0,7.0,58.0,2.0,64.0,y,23.787555555555556,39.97666666666667,70.0,49.96,0
4276,4277,11,5,132.095,4,12.99,24.99,75.96,4,12.99,24.99,75.96,5.0,y,completely orderable,2157,300.0,475.0,208.0,11.0,50.0,2.0,17.0,y,18.99,18.99,11.999999999999998,11.999999999999998,0
4281,4282,11,5,908.6060000000001,10,6.99,59.99,230.9,2,6.99,59.99,66.98,1.0,y,completely orderable,2159,300.0,603.0,5.0,1.0,67.0,1.0,24.0,n,23.09,33.49,53.0,53.0,0
4282,4283,11,5,234.205,10,59.95,99.99,769.62,3,59.95,99.99,234.89,3.0,y,completely orderable,2160,400.0,498.0,48.0,9.0,57.0,2.0,37.0,n,76.962,78.29666666666667,40.03999999999999,40.03999999999999,0
4289,4290,11,5,1816.516,36,4.99,99.99,1344.73,3,4.99,7.99,18.97,5.0,y,completely orderable,2165,13500.0,545.0,82.0,40.0,42.0,2.0,19.0,y,37.353611111111114,6.323333333333333,95.0,3.0,0
4293,4294,11,5,405.769,6,59.99,99.99,479.94,2,59.99,99.99,159.98,5.0,y,completely orderable,2166,4000.0,550.0,413.0,10.0,67.0,2.0,23.0,y,79.99,79.99,39.99999999999999,39.99999999999999,0
4295,4296,11,5,2550.638,9,1.0,30.0,171.98,3,1.0,29.99,50.99,4.0,y,completely orderable,2167,300.0,506.0,222.0,1.0,55.0,2.0,10.0,n,19.108888888888888,16.996666666666666,29.0,28.99,0
4296,4297,11,5,135.241,2,19.99,19.99,39.98,1,19.99,19.99,19.99,1.0,y,completely orderable,2168,600.0,597.0,10.0,3.0,45.0,2.0,27.0,n,19.99,19.99,0.0,0.0,0
4297,4298,11,5,1116.142,7,9.99,9.99,69.93,2,9.99,9.99,19.98,1.0,y,completely orderable,2169,4000.0,577.0,81.0,7.0,65.0,1.0,80.0,y,9.99,9.99,0.0,0.0,0
4304,4305,11,5,803.7819999999999,5,329.0,329.0,1645.0,3,329.0,329.0,987.0,5.0,y,completely orderable,2173,4300.0,558.0,257.0,11.0,49.0,2.0,13.0,y,329.0,329.0,0.0,0.0,0
4305,4306,11,5,740.693,4,39.99,79.99,239.96,2,39.99,79.99,119.98,5.0,y,completely orderable,2174,2500.0,537.0,362.0,3.0,63.0,1.0,12.0,y,59.99,59.99,39.99999999999999,39.99999999999999,0
4313,4314,11,5,234.731,9,9.99,49.99,157.91,9,9.99,49.99,157.91,5.0,y,completely orderable,2177,3400.0,517.0,280.0,29.0,52.0,2.0,38.0,y,17.545555555555556,17.545555555555556,40.0,40.0,0
4315,4316,11,5,629.2719999999999,7,199.99,269.99,1661.94,1,269.99,269.99,269.99,2.0,y,completely orderable,2179,1000.0,514.0,47.0,11.0,37.0,1.0,40.0,n,237.42000000000002,269.99,70.0,0.0,0
4316,4317,11,5,288.29900000000004,6,29.99,39.99,219.94,6,29.99,39.99,219.94,5.0,y,completely orderable,2180,10000.0,550.0,184.0,54.0,36.0,2.0,47.0,y,36.656666666666666,36.656666666666666,10.000000000000004,10.000000000000004,0
4321,4322,11,5,988.686,12,99.99,109.99,1139.89,3,99.99,109.99,309.97,5.0,y,completely orderable,2183,5000.0,474.0,10.0,20.0,51.0,1.0,10.0,y,94.99083333333334,103.32333333333334,10.0,10.0,0
4328,4329,11,5,681.038,22,9.99,99.99,981.7,4,9.99,19.99,64.92,1.0,y,completely orderable,2186,700.0,443.0,21.0,11.0,27.0,1.0,18.0,n,44.622727272727275,16.23,90.0,9.999999999999998,0
4331,4332,11,5,2008.8110000000001,7,3.99,899.0,3659.97,4,3.99,899.0,962.97,5.0,y,completely orderable,2188,8500.0,543.0,269.0,33.0,45.0,2.0,13.0,y,522.8528571428571,240.7425,895.01,895.01,0
4333,4334,11,5,2201.865,10,19.99,54.95,359.82,2,39.99,54.95,94.94,4.0,y,completely orderable,2189,600.0,477.0,39.0,33.0,30.0,2.0,18.0,y,35.982,47.47,34.96000000000001,14.96,0
4340,4341,11,5,181.27,3,49.99,49.99,149.97,1,49.99,49.99,49.99,5.0,y,completely orderable,2192,4900.0,568.0,262.0,14.0,56.0,2.0,11.0,y,49.99,49.99,0.0,0.0,0
4344,4345,11,5,563.578,5,4.99,29.99,89.95,5,4.99,29.99,89.95,5.0,y,completely orderable,2194,13600.0,518.0,316.0,14.0,53.0,2.0,17.0,y,17.990000000000002,17.990000000000002,25.0,25.0,0
4348,4349,11,5,1181.335,43,10.0,38.64,589.12,2,20.0,38.64,58.64,1.0,y,desconhecida,2196,800.0,508.0,84.0,10.0,37.0,2.0,22.0,n,13.70046511627907,29.32,28.64,18.64,0
4355,4356,11,5,957.3710000000001,15,9.74,19.99,198.61,3,9.74,14.99,34.47,1.0,y,completely orderable,2198,1500.0,526.0,219.0,1.0,32.0,2.0,72.0,n,13.240666666666668,11.49,10.249999999999998,5.25,0
4360,4361,11,5,2238.424,16,3.99,199.99,1145.84,7,3.99,199.99,462.93,1.0,y,completely orderable,1725,4000.0,613.0,190.0,51.0,69.0,2.0,11.0,y,71.615,66.13285714285715,196.0,196.0,0
4366,4367,11,5,1061.483,17,5.99,29.99,185.83,1,8.99,8.99,8.99,1.0,y,completely orderable,2203,4000.0,562.0,50.0,2.0,57.0,2.0,254.0,n,10.931176470588236,8.99,24.0,0.0,0
4371,4372,11,5,423.209,3,333.0,349.99,1032.98,1,349.99,349.99,349.99,5.0,y,completely orderable,2207,1200.0,503.0,96.0,14.0,37.0,2.0,226.0,y,344.32666666666665,349.99,16.99000000000001,0.0,0
4374,4375,11,5,1577.58,47,4.0,29.99,468.2,5,4.0,9.99,37.97,5.0,y,completely orderable,2209,2500.0,455.0,172.0,72.0,62.0,2.0,15.0,y,9.961702127659574,7.593999999999999,25.99,5.99,0
4383,4384,11,5,1761.088,32,16.9,19.95,239.9,6,16.9,19.95,111.5,5.0,y,completely orderable,2213,1000.0,476.0,188.0,37.0,53.0,1.0,10.0,y,7.496875,18.583333333333332,3.0500000000000007,3.0500000000000007,0
4384,4385,11,5,67.87,2,9.99,9.99,19.98,1,9.99,9.99,9.99,1.0,y,completely orderable,2214,800.0,568.0,45.0,10.0,47.0,2.0,61.0,n,9.99,9.99,0.0,0.0,0
4388,4389,11,5,837.177,1,199.99,199.99,199.99,1,199.99,199.99,199.99,5.0,y,completely orderable,2216,7500.0,520.0,106.0,33.0,50.0,2.0,10.0,y,199.99,199.99,0.0,0.0,0
4390,4391,11,5,10300.839,31,9.99,379.99,2103.74,1,19.99,19.99,19.99,1.0,y,completely orderable,2217,600.0,597.0,55.0,0.0,38.0,1.0,44.0,n,67.86258064516129,19.99,370.0,0.0,0
4395,4396,11,5,120.31200000000001,1,39.99,39.99,39.99,1,39.99,39.99,39.99,5.0,y,completely orderable,1862,1500.0,525.0,203.0,14.0,55.0,2.0,26.0,y,39.99,39.99,0.0,0.0,0
4398,4399,11,5,265.237,6,9.99,39.99,129.86,3,9.99,39.99,64.93,5.0,y,completely orderable,2222,8500.0,517.0,233.0,10.0,52.0,2.0,19.0,y,21.643333333333334,21.643333333333334,30.0,30.0,0
4406,4407,11,5,436.88,10,3.99,19.99,79.93,8,3.99,19.99,71.94,5.0,y,completely orderable,2225,5000.0,510.0,42.0,26.0,24.0,2.0,11.0,y,7.993,8.9925,15.999999999999998,15.999999999999998,0
4416,4417,11,5,1773.2920000000001,54,9.99,109.99,1279.73,9,9.99,109.99,236.76,1.0,y,completely orderable,2228,3000.0,508.0,202.0,54.0,58.0,2.0,12.0,y,23.698703703703703,26.306666666666665,100.0,100.0,0
4421,4422,11,5,725.3960000000001,6,19.99,29.99,159.94,2,29.99,29.99,59.98,5.0,y,completely orderable,2230,2000.0,543.0,342.0,7.0,54.0,2.0,20.0,y,26.656666666666666,29.99,10.0,0.0,0
4425,4426,11,5,1248.9180000000001,13,17.99,39.99,343.87,2,17.99,39.99,57.98,1.0,y,desconhecida,2233,600.0,70.0,134.0,0.0,61.0,2.0,574.0,n,26.451538461538462,28.99,22.000000000000004,22.000000000000004,0
4428,4429,11,5,1829.818,72,5.5,49.99,868.96,12,9.99,49.99,203.88,5.0,y,completely orderable,2235,1900.0,517.0,75.0,15.0,47.0,2.0,34.0,y,12.068888888888889,16.99,44.49,40.0,0
4429,4430,11,5,1091.59,1,39.99,39.99,39.99,1,39.99,39.99,39.99,5.0,y,completely orderable,2236,3700.0,524.0,52.0,14.0,47.0,1.0,22.0,y,39.99,39.99,0.0,0.0,0
4430,4431,11,5,10428.016,67,5.99,59.95,1164.0,7,5.99,14.99,84.95,5.0,n,mainly orderable,2237,4000.0,539.0,74.0,7.0,50.0,1.0,49.0,y,17.37313432835821,12.135714285714286,53.96,9.0,0
4432,4433,11,5,209.924,8,9.99,14.99,95.92,8,9.99,14.99,95.92,5.0,y,completely orderable,978,8000.0,479.0,202.0,25.0,48.0,2.0,14.0,y,11.99,11.99,5.0,5.0,0
4440,4441,11,5,317.903,11,9.99,49.99,244.79,2,9.99,39.95,49.94,2.0,y,completely orderable,2241,3000.0,524.0,340.0,18.0,56.0,2.0,31.0,n,22.253636363636364,24.97,40.0,29.96,0
4443,4444,11,5,4365.143,93,4.99,44.99,1409.12,5,7.99,32.99,70.95,1.0,y,desconhecida,2244,2300.0,524.0,37.0,23.0,38.0,2.0,88.0,n,15.151827956989246,14.190000000000001,40.0,25.0,0
4445,4446,11,5,466.436,7,4.99,39.99,145.93,7,4.99,39.99,145.93,5.0,y,completely orderable,1142,8500.0,537.0,99.0,85.0,49.0,2.0,10.0,y,20.84714285714286,20.84714285714286,35.0,35.0,0
4453,4454,11,5,3475.514,84,1.0,21.0,575.93,7,1.0,19.99,64.99,5.0,y,completely orderable,2247,2500.0,529.0,76.0,13.0,55.0,1.0,15.0,y,6.856309523809523,9.284285714285714,20.0,18.99,0
4458,4459,11,5,373.369,11,3.99,19.99,96.9,10,3.99,19.99,92.91,5.0,y,completely orderable,2250,600.0,563.0,187.0,3.0,36.0,2.0,64.0,y,8.80909090909091,9.291,15.999999999999998,15.999999999999998,0
4460,4461,11,5,10801.114,44,9.95,949.0,8702.55,3,39.99,59.99,139.97,5.0,y,completely orderable,2251,4000.0,547.0,76.0,13.0,50.0,2.0,59.0,y,197.78522727272727,46.656666666666666,939.05,20.0,0
4462,4463,11,5,551.6619999999999,21,139.99,699.99,8639.82,6,139.99,699.99,3079.94,1.0,y,desconhecida,2253,300.0,228.0,21.0,0.0,22.0,2.0,171.0,n,411.41999999999996,513.3233333333334,560.0,560.0,0
4463,4464,11,5,3522.4959999999996,41,3.99,22.95,374.38,4,5.99,12.99,40.96,1.0,y,completely orderable,2254,300.0,578.0,5.0,1.0,34.0,2.0,181.0,n,9.131219512195122,10.24,18.96,7.0,0
4471,4472,11,5,7842.236,9,19.99,39.99,79.97,1,39.99,39.99,39.99,1.0,y,completely orderable,2257,3000.0,497.0,350.0,5.0,58.0,1.0,55.0,n,8.885555555555555,39.99,20.000000000000004,0.0,0
4472,4473,11,5,703.955,25,9.99,44.95,599.49,7,9.99,44.95,129.91,5.0,y,completely orderable,2258,800.0,456.0,29.0,17.0,60.0,2.0,17.0,y,23.9796,18.55857142857143,34.96,34.96,0
4473,4474,11,5,161.58700000000002,1,19.99,19.99,19.99,1,19.99,19.99,19.99,1.0,y,desconhecida,2259,300.0,583.0,1.0,2.0,49.0,2.0,28.0,n,19.99,19.99,0.0,0.0,0
4474,4475,11,5,3931.7340000000004,23,9.99,79.82,531.46,7,9.99,79.82,215.76,5.0,y,completely orderable,2260,3000.0,445.0,44.0,9.0,29.0,2.0,43.0,y,23.106956521739132,30.822857142857142,69.83,69.83,0
4477,4478,11,5,590.519,14,7.99,12.99,141.88,1,12.99,12.99,12.99,5.0,y,completely orderable,2261,300.0,466.0,73.0,11.0,24.0,2.0,16.0,y,10.134285714285713,12.99,5.0,0.0,0
4478,4479,11,5,23.625,3,39.99,39.99,119.97,1,39.99,39.99,39.99,2.0,y,completely orderable,2262,7500.0,544.0,216.0,23.0,38.0,2.0,11.0,n,39.99,39.99,0.0,0.0,0
4479,4480,11,5,40.675,5,7.99,39.99,77.95,5,7.99,39.99,77.95,1.0,y,desconhecida,2263,800.0,507.0,44.0,8.0,36.0,1.0,49.0,n,15.59,15.59,32.0,32.0,0
4483,4484,11,5,309.377,17,69.99,129.99,1329.87,3,69.99,129.99,269.97,5.0,y,completely orderable,2264,5500.0,464.0,118.0,12.0,42.0,2.0,15.0,y,78.22764705882352,89.99000000000001,60.000000000000014,60.000000000000014,0
4487,4488,11,5,325.26,4,59.99,59.99,119.98,1,59.99,59.99,59.99,1.0,y,completely orderable,2265,200.0,438.0,169.0,10.0,44.0,1.0,74.0,n,29.995,59.99,0.0,0.0,0
4499,4500,11,5,2709.2529999999997,53,4.99,35.95,645.47,3,4.99,22.99,47.97,1.0,y,desconhecida,2271,1500.0,548.0,234.0,5.0,44.0,2.0,11.0,n,12.17867924528302,15.99,30.96,18.0,0
4501,4502,11,5,9737.834,16,19.99,24.99,84.96,1,19.99,19.99,19.99,2.0,y,completely orderable,2272,2900.0,502.0,121.0,9.0,74.0,1.0,22.0,n,5.31,19.99,5.0,0.0,0
4503,4504,11,5,3092.6,14,12.0,60.0,406.99,4,12.0,60.0,147.0,1.0,y,completely orderable,2273,1100.0,531.0,56.0,10.0,60.0,2.0,11.0,n,29.070714285714285,36.75,48.0,48.0,0
4505,4506,11,5,68.408,3,89.99,99.99,279.97,1,89.99,89.99,89.99,1.0,y,completely orderable,2275,600.0,80.0,39.0,0.0,40.0,2.0,14.0,n,93.32333333333334,89.99,10.0,0.0,0
4507,4508,11,5,1049.858,8,549.99,549.99,2199.96,2,549.99,549.99,1099.98,1.0,y,desconhecida,2276,2500.0,531.0,274.0,5.0,50.0,2.0,33.0,n,274.995,549.99,0.0,0.0,0
4512,4513,11,5,1014.1,4,7.99,34.99,85.96,2,7.99,34.99,42.98,5.0,y,completely orderable,2278,400.0,489.0,84.0,11.0,26.0,2.0,151.0,y,21.49,21.49,27.0,27.0,0
4518,4519,11,5,4460.448,42,49.95,144.99,1628.61,4,49.95,79.99,264.92,5.0,y,completely orderable,2281,300.0,444.0,103.0,19.0,27.0,2.0,10.0,y,38.77642857142857,66.23,95.04,30.039999999999992,0
4519,4520,11,5,856.7810000000001,4,4.99,7.0,18.98,4,4.99,7.0,18.98,1.0,y,mainly orderable,2282,800.0,569.0,73.0,3.0,44.0,2.0,156.0,n,4.745,4.745,2.01,2.01,0
4520,4521,11,5,864.75,9,19.32,38.64,210.03,2,19.32,37.81,57.13,1.0,y,desconhecida,2283,800.0,557.0,38.0,2.0,31.0,2.0,133.0,n,23.336666666666666,28.565,19.32,18.490000000000002,0
4521,4522,11,5,16079.825,47,9.99,69.99,1409.55,15,9.99,59.99,484.85,5.0,y,completely orderable,2284,5000.0,447.0,38.0,93.0,43.0,2.0,10.0,y,29.99042553191489,32.32333333333334,59.99999999999999,50.0,0
4524,4525,11,5,814.177,10,139.99,269.99,2489.9,1,269.99,269.99,269.99,4.0,y,completely orderable,2286,0.0,445.0,23.0,11.0,28.0,1.0,421.0,n,248.99,269.99,130.0,0.0,0
4525,4526,11,5,952.921,9,24.99,89.99,423.74,1,79.99,79.99,79.99,1.0,y,completely orderable,2174,2500.0,537.0,362.0,3.0,63.0,1.0,12.0,n,47.08222222222222,79.99,65.0,0.0,0
4527,4528,11,5,410.635,12,14.99,24.99,224.88,4,14.99,24.99,79.96,5.0,y,completely orderable,2287,13000.0,539.0,146.0,32.0,52.0,2.0,15.0,y,18.74,19.99,9.999999999999998,9.999999999999998,0
4529,4530,11,5,739.775,10,379.0,699.0,5650.0,1,599.0,599.0,599.0,4.0,y,completely orderable,2288,300.0,470.0,58.0,0.0,20.0,1.0,34.0,n,565.0,599.0,320.0,0.0,0
4531,4532,11,5,10371.526,134,6.99,59.99,2291.41,6,6.99,39.95,115.86,5.0,y,completely orderable,2290,3000.0,550.0,45.0,25.0,29.0,2.0,40.0,y,17.10007462686567,19.31,53.0,32.96,0
4535,4536,11,5,449.936,9,7.5,59.99,347.42,2,29.99,59.99,89.98,1.0,y,completely orderable,2293,1200.0,504.0,9.0,52.0,37.0,1.0,10.0,n,38.602222222222224,44.99,52.49,30.000000000000004,0
4540,4541,11,5,695.176,28,3.99,34.99,802.72,3,3.99,29.99,63.97,5.0,y,completely orderable,2297,2300.0,541.0,79.0,9.0,33.0,2.0,19.0,y,28.66857142857143,21.323333333333334,31.0,26.0,0
4547,4548,11,5,438.37699999999995,15,19.0,49.99,526.89,2,19.0,49.99,68.99,1.0,y,mixed,2299,600.0,503.0,288.0,5.0,55.0,2.0,163.0,n,35.126,34.495,30.990000000000002,30.990000000000002,0
4549,4550,11,5,1165.64,47,7.0,69.95,1313.55,2,7.99,34.99,42.98,4.0,y,completely orderable,2300,500.0,577.0,6.0,10.0,43.0,2.0,68.0,n,27.94787234042553,21.49,62.95,27.0,0
4558,4559,11,5,1488.9129999999998,8,399.99,749.99,3799.92,1,399.99,399.99,399.99,1.0,y,completely orderable,2306,300.0,70.0,121.0,2.0,65.0,1.0,460.0,n,474.99,399.99,350.0,0.0,0
4559,4560,11,5,328.50699999999995,4,74.0,74.0,222.0,2,74.0,74.0,74.0,5.0,y,completely orderable,2307,3000.0,509.0,208.0,21.0,42.0,2.0,13.0,y,55.5,37.0,0.0,0.0,0
4561,4562,11,5,605.743,16,49.95,74.95,474.65,2,49.95,74.95,124.9,1.0,y,completely orderable,2308,21000.0,514.0,165.0,161.0,53.0,2.0,10.0,n,29.665625,62.45,25.0,25.0,0
4562,4563,11,5,4243.709,11,279.99,279.99,1679.94,2,279.99,279.99,559.98,1.0,y,completely orderable,2309,1300.0,563.0,255.0,6.0,39.0,2.0,15.0,n,152.72181818181818,279.99,0.0,0.0,0
4564,4565,11,5,782.033,15,3.99,24.99,228.86,10,3.99,24.99,162.91,5.0,y,completely orderable,2310,5000.0,510.0,21.0,20.0,44.0,1.0,10.0,y,15.257333333333333,16.291,21.0,21.0,0
4565,4566,11,5,2197.196,15,6.99,39.99,350.85,6,6.99,39.99,128.94,1.0,y,desconhecida,2311,8500.0,534.0,103.0,27.0,42.0,2.0,18.0,n,23.39,21.49,33.0,33.0,0
4567,4568,11,5,2928.145,44,3.0,64.95,899.79,8,10.0,47.99,235.96,5.0,y,completely orderable,2312,2800.0,510.0,117.0,16.0,41.0,2.0,14.0,y,20.449772727272727,29.495,61.95,37.99,0
4568,4569,11,5,8595.219000000001,70,9.06,69.95,2457.32,8,9.99,59.99,304.88,1.0,y,completely orderable,2313,1100.0,504.0,17.0,19.0,32.0,2.0,130.0,n,35.10457142857143,38.11,60.89,50.0,0
4569,4570,11,5,1640.017,29,8.99,60.0,384.84,2,19.99,19.99,39.98,1.0,y,desconhecida,2314,2800.0,575.0,156.0,18.0,40.0,2.0,30.0,n,13.270344827586205,19.99,51.01,0.0,0
4586,4587,11,5,132.885,3,29.99,29.99,59.98,1,29.99,29.99,29.99,5.0,y,completely orderable,2320,1000.0,553.0,9.0,17.0,36.0,2.0,19.0,y,19.993333333333332,29.99,0.0,0.0,0
4587,4588,11,5,68.434,2,6.0,6.0,12.0,2,6.0,6.0,12.0,1.0,y,desconhecida,2321,1000.0,614.0,117.0,11.0,60.0,2.0,17.0,n,6.0,6.0,0.0,0.0,0
4591,4592,11,5,403.286,7,54.99,54.99,219.96,1,54.99,54.99,54.99,5.0,y,completely orderable,2323,9000.0,536.0,191.0,91.0,64.0,2.0,19.0,y,31.422857142857143,54.99,0.0,0.0,0
4594,4595,11,5,280.71299999999997,4,19.99,19.99,79.96,1,19.99,19.99,19.99,5.0,y,completely orderable,2324,2400.0,520.0,324.0,14.0,50.0,2.0,11.0,y,19.99,19.99,0.0,0.0,0
4596,4597,11,5,890.363,15,29.99,579.99,2669.9,2,29.99,329.99,359.98,5.0,y,completely orderable,2325,10700.0,520.0,207.0,78.0,53.0,2.0,27.0,y,177.99333333333334,179.99,550.0,300.0,0
4597,4598,11,5,888.3910000000001,14,12.99,12.99,129.9,1,12.99,12.99,12.99,5.0,y,completely orderable,2326,1000.0,510.0,96.0,8.0,36.0,1.0,69.0,y,9.278571428571428,12.99,0.0,0.0,0
4598,4599,11,5,2175.2929999999997,21,0.99,279.99,2790.8,3,99.99,209.99,449.97,1.0,y,completely orderable,2327,4000.0,555.0,147.0,14.0,47.0,2.0,13.0,n,132.8952380952381,149.99,279.0,110.00000000000001,0
4604,4605,11,5,849.3560000000001,29,24.99,79.95,1159.59,4,29.99,79.95,194.92,5.0,y,completely orderable,2329,800.0,444.0,84.0,3.0,29.0,1.0,13.0,y,39.98586206896552,48.73,54.96000000000001,49.96000000000001,0
4605,4606,11,5,314.41,4,29.99,29.99,119.96,2,29.99,29.99,59.98,5.0,y,completely orderable,2330,6000.0,501.0,103.0,18.0,32.0,2.0,20.0,y,29.99,29.99,0.0,0.0,0
4607,4608,11,5,3509.7009999999996,16,7.99,17.99,156.89,3,14.99,14.99,14.99,5.0,y,completely orderable,2331,1100.0,472.0,171.0,13.0,33.0,2.0,221.0,y,9.805625,4.996666666666667,9.999999999999998,0.0,0
4608,4609,11,5,670.743,13,8.99,19.99,169.88,6,11.99,19.99,97.94,5.0,y,completely orderable,2332,2500.0,536.0,271.0,14.0,52.0,2.0,13.0,y,13.067692307692308,16.323333333333334,10.999999999999998,7.999999999999998,0
4609,4610,11,5,3007.664,54,9.99,139.99,1825.28,1,29.99,29.99,29.99,1.0,y,completely orderable,2333,600.0,458.0,44.0,0.0,22.0,2.0,28.0,n,33.80148148148148,29.99,130.0,0.0,0
4610,4611,11,5,498.173,30,9.99,39.99,609.7,11,9.99,29.99,216.89,5.0,y,completely orderable,2334,300.0,405.0,1.0,1.0,42.0,1.0,56.0,y,20.323333333333334,19.717272727272725,30.0,20.0,0
4613,4614,11,5,274.868,4,399.99,399.99,799.98,1,399.99,399.99,399.99,5.0,y,completely orderable,2336,2600.0,507.0,67.0,11.0,53.0,1.0,197.0,y,199.995,399.99,0.0,0.0,0
