,sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,onlineStatus,availability,customerNo,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,order,cMedPrice,bMedPrice,cInterval,bInterval,new_user
4036,4037,11,5,1050.968,22,3.99,29.99,253.75,11,3.99,19.99,101.83,1.0,y,completely orderable,2026,4000.0,614.0,390.0,4.0,64.0,2.0,190.0,y,11.534090909090908,9.257272727272728,26.0,15.999999999999998,0
4037,4038,11,5,207.479,2,12.99,12.99,25.98,1,12.99,12.99,12.99,4.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,12.99,12.99,0.0,0.0,0
4038,4039,11,5,250.697,2,699.99,699.99,1399.98,1,699.99,699.99,699.99,1.0,y,completely orderable,2027,600.0,532.0,28.0,5.0,30.0,2.0,353.0,y,699.99,699.99,0.0,0.0,0
4039,4040,11,5,686.6519999999999,24,7.99,36.85,384.08,7,7.99,27.85,131.65,5.0,y,completely orderable,2028,16400.0,531.0,343.0,32.0,49.0,2.0,11.0,y,16.003333333333334,18.807142857142857,28.86,19.86,0
4040,4041,11,5,1327.2779999999998,15,9.99,19.99,224.21,4,9.99,15.0,54.97,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,14.947333333333335,13.7425,9.999999999999998,5.01,0
4041,4042,11,5,732.1139999999999,11,69.95,69.95,209.85,1,69.95,69.95,69.95,4.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,19.077272727272728,69.95,0.0,0.0,0
4042,4043,11,5,897.487,10,3.0,49.99,132.94,1,14.99,14.99,14.99,2.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,13.294,14.99,46.99,0.0,0
4043,4044,11,5,358.06800000000004,6,39.99,39.99,119.97,1,39.99,39.99,39.99,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,19.995,39.99,0.0,0.0,0
4044,4045,11,5,10692.159,32,12.0,34.9,664.04,3,16.99,24.9,61.88,5.0,y,completely orderable,2029,8500.0,567.0,331.0,10.0,48.0,2.0,130.0,y,20.75125,20.62666666666667,22.9,7.91,0
4045,4046,11,5,840.768,5,3.99,3.99,19.95,2,3.99,3.99,7.98,5.0,y,completely orderable,2030,3400.0,541.0,175.0,177.0,58.0,2.0,10.0,y,3.9899999999999998,3.99,0.0,0.0,0
4046,4047,11,5,518.341,8,19.99,39.99,231.92,4,19.99,39.99,115.96,3.0,y,completely orderable,2031,400.0,468.0,84.0,16.0,52.0,2.0,24.0,n,28.99,28.99,20.000000000000004,20.000000000000004,0
4047,4048,11,5,872.834,15,3.95,27.99,234.65,5,8.0,27.99,93.96,1.0,desconhecida,desconhecida,2032,2800.0,472.0,142.0,5.0,44.0,2.0,46.0,n,15.643333333333334,18.791999999999998,24.04,19.99,0
4048,4049,11,5,140.971,3,899.0,899.0,1798.0,1,899.0,899.0,899.0,3.0,y,completely orderable,2033,1800.0,478.0,118.0,10.0,41.0,1.0,15.0,n,599.3333333333334,899.0,0.0,0.0,0
4049,4050,11,5,25.644000000000002,4,15.0,29.99,104.97,1,29.99,29.99,29.99,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,26.2425,29.99,14.989999999999998,0.0,0
4050,4051,11,5,803.814,25,13.0,44.99,336.9,4,13.0,17.99,61.98,5.0,y,completely orderable,2034,800.0,502.0,88.0,21.0,35.0,2.0,11.0,y,13.475999999999999,15.495,31.990000000000002,4.989999999999998,0
4051,4052,11,5,676.765,4,14.99,49.99,164.96,1,49.99,49.99,49.99,5.0,y,completely orderable,2035,3000.0,524.0,423.0,10.0,59.0,2.0,21.0,y,41.24,49.99,35.0,0.0,0
4052,4053,11,5,1234.073,4,29.99,37.99,135.96,1,37.99,37.99,37.99,5.0,y,completely orderable,2036,4000.0,567.0,384.0,16.0,69.0,2.0,14.0,y,33.99,37.99,8.000000000000004,0.0,0
4053,4054,11,5,68.583,1,19.99,19.99,19.99,1,19.99,19.99,19.99,5.0,y,completely orderable,2037,5000.0,503.0,37.0,13.0,40.0,1.0,14.0,y,19.99,19.99,0.0,0.0,0
4054,4055,11,5,16095.017,70,7.0,49.99,1006.38,3,19.99,29.99,79.97,1.0,y,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,14.376857142857142,26.656666666666666,42.99,10.0,0
4055,4056,11,5,452.152,17,60.0,60.0,1020.0,3,60.0,60.0,180.0,5.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,y,60.0,60.0,0.0,0.0,0
4056,4057,11,5,1984.4270000000001,36,5.95,11.95,304.76,7,5.95,11.95,64.77,5.0,y,completely orderable,2038,2800.0,600.0,134.0,10.0,49.0,2.0,35.0,y,8.465555555555556,9.252857142857142,5.999999999999999,5.999999999999999,0
4057,4058,11,5,24.885,2,599.99,599.99,599.99,2,599.99,599.99,599.99,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,299.995,299.995,0.0,0.0,0
4058,4059,11,5,752.905,8,19.99,49.99,319.92,3,24.99,49.99,124.97,1.0,y,completely orderable,2039,1000.0,503.0,481.0,6.0,68.0,1.0,26.0,n,39.99,41.656666666666666,30.000000000000004,25.000000000000004,0
4059,4060,11,5,284.29900000000004,3,24.99,24.99,74.97,1,24.99,24.99,24.99,2.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,24.99,24.99,0.0,0.0,0
4060,4061,11,5,841.83,44,9.99,149.95,2699.67,4,23.7,149.95,273.59,1.0,desconhecida,desconhecida,2040,3100.0,572.0,219.0,19.0,51.0,2.0,17.0,n,61.35613636363637,68.3975,139.95999999999998,126.24999999999999,0
4061,4062,11,5,8.651,1,6.99,6.99,6.99,1,6.99,6.99,6.99,1.0,y,completely orderable,47,300.0,537.0,5.0,0.0,53.0,1.0,32.0,n,6.99,6.99,0.0,0.0,0
4062,4063,11,5,944.84,21,47.96,59.95,1114.97,4,49.95,59.95,209.8,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,y,53.093809523809526,52.45,11.990000000000002,10.0,0
4063,4064,11,5,2755.487,34,39.99,199.95,2908.21,4,79.96,183.96,516.87,1.0,y,completely orderable,2041,800.0,487.0,38.0,10.0,33.0,1.0,56.0,y,85.53558823529411,129.2175,159.95999999999998,104.00000000000001,0
4064,4065,11,5,474.667,16,14.99,19.99,312.84,3,19.99,19.99,59.97,1.0,y,completely orderable,2042,600.0,492.0,19.0,11.0,44.0,2.0,43.0,n,19.5525,19.99,4.999999999999998,0.0,0
4065,4066,11,5,1613.2720000000002,52,9.99,111.99,708.28,1,24.99,24.99,24.99,1.0,y,completely orderable,2043,8500.0,535.0,220.0,23.0,52.0,1.0,12.0,n,13.62076923076923,24.99,102.0,0.0,0
4066,4067,11,5,374.57599999999996,8,29.99,29.99,89.97,1,29.99,29.99,29.99,1.0,y,completely orderable,2044,1100.0,472.0,135.0,10.0,34.0,2.0,42.0,n,11.24625,29.99,0.0,0.0,0
4067,4068,11,5,131.132,1,49.99,49.99,49.99,1,49.99,49.99,49.99,5.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,49.99,49.99,0.0,0.0,0
4068,4069,11,5,4764.292,15,9.99,199.99,1439.86,1,129.99,129.99,129.99,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,95.99066666666666,129.99,190.0,0.0,0
4069,4070,11,5,145.888,8,9.99,29.95,124.84,1,10.99,10.99,10.99,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,15.605,10.99,19.96,0.0,0
4070,4071,11,5,856.9839999999999,12,4.0,219.99,561.95,2,12.99,219.99,232.98,5.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,46.82916666666667,116.49,215.99,207.0,0
4071,4072,11,5,945.0939999999999,25,299.99,699.99,10889.75,1,499.99,499.99,499.99,5.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,y,435.59,499.99,400.0,0.0,0
4072,4073,11,5,26.133000000000003,3,12.99,12.99,38.97,1,12.99,12.99,12.99,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,12.99,12.99,0.0,0.0,0
4073,4074,11,5,875.2760000000001,30,5.0,39.99,304.89,5,5.0,39.99,89.97,1.0,desconhecida,desconhecida,2045,200.0,564.0,149.0,8.0,41.0,1.0,31.0,y,10.163,17.994,34.99,34.99,0
4074,4075,11,5,6.791,1,6.99,6.99,6.99,1,6.99,6.99,6.99,1.0,y,completely orderable,47,300.0,537.0,5.0,0.0,53.0,1.0,32.0,n,6.99,6.99,0.0,0.0,0
4075,4076,11,5,56.371,1,49.99,49.99,49.99,1,49.99,49.99,49.99,5.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,49.99,49.99,0.0,0.0,0
4076,4077,11,5,141.654,2,299.95,299.95,599.9,1,299.95,299.95,299.95,5.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,299.95,299.95,0.0,0.0,0
4077,4078,11,5,1055.807,7,59.99,399.99,1219.93,2,99.99,399.99,499.98,5.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,y,174.2757142857143,249.99,340.0,300.0,0
4078,4079,11,5,2213.1479999999997,7,199.99,2449.99,4549.93,1,379.99,379.99,379.99,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,y,649.99,379.99,2250.0,0.0,0
4079,4080,11,5,317.952,4,15.0,15.0,60.0,1,15.0,15.0,15.0,2.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,15.0,15.0,0.0,0.0,0
4080,4081,11,5,398.86300000000006,9,169.99,169.99,1189.93,2,169.99,169.99,339.98,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,132.21444444444444,169.99,0.0,0.0,0
4081,4082,11,5,235.72,3,549.99,549.99,1099.98,1,549.99,549.99,549.99,5.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,y,366.66,549.99,0.0,0.0,0
4082,4083,11,5,701.179,9,49.99,119.0,498.95,1,79.99,79.99,79.99,1.0,y,completely orderable,2046,200.0,471.0,67.0,9.0,37.0,1.0,36.0,y,55.43888888888889,79.99,69.00999999999999,0.0,0
4083,4084,11,5,25.32,2,599.99,599.99,599.99,2,599.99,599.99,599.99,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,299.995,299.995,0.0,0.0,0
4084,4085,11,5,605.768,3,39.99,49.99,139.97,1,49.99,49.99,49.99,2.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,46.656666666666666,49.99,10.0,0.0,0
4085,4086,11,5,1564.6870000000001,10,15.99,279.99,777.9,4,15.99,279.99,365.96,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,77.78999999999999,91.49,264.0,264.0,0
4086,4087,11,5,179.674,6,7.99,7.99,15.98,1,7.99,7.99,7.99,1.0,y,desconhecida,2047,1800.0,512.0,69.0,19.0,33.0,2.0,18.0,n,2.6633333333333336,7.99,0.0,0.0,0
4087,4088,11,5,214.40400000000002,2,59.99,59.99,119.98,1,59.99,59.99,59.99,1.0,y,completely orderable,2048,800.0,70.0,20.0,0.0,29.0,1.0,660.0,y,59.99,59.99,0.0,0.0,0
4088,4089,11,5,791.0160000000001,5,59.99,59.99,179.97,1,59.99,59.99,59.99,1.0,y,completely orderable,2049,2900.0,581.0,53.0,15.0,49.0,2.0,372.0,y,35.994,59.99,0.0,0.0,0
4089,4090,11,5,6657.493,90,9.99,46.0,2191.22,14,12.99,39.95,356.54,1.0,y,completely orderable,2050,600.0,541.0,19.0,1.0,42.0,2.0,214.0,y,24.346888888888888,25.467142857142857,36.01,26.96,0
4090,4091,11,5,59.658,4,29.99,29.99,89.97,1,29.99,29.99,29.99,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,22.4925,29.99,0.0,0.0,0
4091,4092,11,5,91.73,5,199.99,199.99,399.98,1,199.99,199.99,199.99,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,79.99600000000001,199.99,0.0,0.0,0
4092,4093,11,5,2375.9970000000003,6,70.99,76.45,289.42,1,70.99,70.99,70.99,1.0,y,completely orderable,2051,2500.0,481.0,227.0,10.0,52.0,2.0,17.0,y,48.23666666666667,70.99,5.460000000000008,0.0,0
4093,4094,11,5,463.566,13,39.99,49.99,229.95,1,49.99,49.99,49.99,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,17.68846153846154,49.99,10.0,0.0,0
4094,4095,11,5,10.731,2,379.99,379.99,759.98,1,379.99,379.99,379.99,1.0,y,completely not orderable,2052,2600.0,526.0,38.0,13.0,25.0,2.0,63.0,n,379.99,379.99,0.0,0.0,0
4095,4096,11,5,268.782,2,24.99,24.99,49.98,2,24.99,24.99,49.98,5.0,y,completely orderable,2053,1300.0,582.0,220.0,13.0,48.0,2.0,26.0,y,24.99,24.99,0.0,0.0,0
4096,4097,11,5,7862.523,112,6.99,159.99,3526.2,5,16.99,37.99,114.95,5.0,y,completely orderable,2054,0.0,414.0,2.0,3.0,59.0,1.0,25.0,y,31.48392857142857,22.990000000000002,153.0,21.000000000000004,0
4097,4098,11,5,872.8539999999999,8,10.99,44.99,203.92,8,10.99,44.99,203.92,5.0,y,completely orderable,2055,15500.0,507.0,268.0,75.0,35.0,1.0,10.0,y,25.49,25.49,34.0,34.0,0
4098,4099,11,5,1181.122,12,89.95,775.0,4562.95,3,299.0,775.0,1849.0,1.0,y,desconhecida,2056,4000.0,558.0,368.0,3.0,62.0,2.0,10.0,n,380.24583333333334,616.3333333333334,685.05,476.0,0
4099,4100,11,5,406.93,4,14.99,49.99,79.97,1,14.99,14.99,14.99,2.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,19.9925,14.99,35.0,0.0,0
4100,4101,11,5,2922.744,17,9.95,44.99,362.68,2,9.95,19.99,29.94,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,y,21.334117647058825,14.97,35.040000000000006,10.04,0
4101,4102,11,5,6583.93,28,4.99,22.99,292.79,8,7.99,9.99,75.94,5.0,y,completely orderable,2057,8500.0,609.0,223.0,8.0,53.0,1.0,26.0,y,10.456785714285715,9.4925,18.0,2.0,0
4102,4103,11,5,1735.007,19,9.99,49.99,188.93,2,25.99,49.99,75.98,2.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,9.943684210526316,37.99,40.0,24.000000000000004,0
4103,4104,11,5,1056.695,2,299.99,299.99,599.98,1,299.99,299.99,299.99,5.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,y,299.99,299.99,0.0,0.0,0
4104,4105,11,5,61.242,3,4.99,4.99,9.98,1,4.99,4.99,4.99,5.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,3.3266666666666667,4.99,0.0,0.0,0
4105,4106,11,5,203.354,12,12.99,34.99,254.88,1,12.99,12.99,12.99,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,21.24,12.99,22.0,0.0,0
4106,4107,11,5,799.77,21,7.0,19.99,288.87,0,0.0,0.0,0.0,1.0,y,completely orderable,2058,3000.0,494.0,119.0,12.0,46.0,2.0,29.0,n,13.755714285714285,0.0,12.989999999999998,0.0,0
4107,4108,11,5,9218.662,36,7.99,34.99,420.41,1,25.2,25.2,25.2,5.0,y,completely orderable,2059,2500.0,490.0,146.0,21.0,46.0,2.0,17.0,y,11.678055555555556,25.2,27.0,0.0,0
4108,4109,11,5,140.736,8,18.99,27.99,188.92,2,18.99,27.99,46.98,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,23.615,23.49,9.0,9.0,0
4109,4110,11,5,3887.613,6,279.99,299.99,1459.95,1,299.99,299.99,299.99,4.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,243.32500000000002,299.99,20.0,0.0,0
4110,4111,11,5,264.336,3,729.99,729.99,1459.98,1,729.99,729.99,729.99,5.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,y,486.66,729.99,0.0,0.0,0
4111,4112,11,5,732.9580000000001,3,111.99,111.99,335.97,1,111.99,111.99,111.99,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,y,111.99000000000001,111.99,0.0,0.0,0
4112,4113,11,5,2208.947,68,9.99,39.99,1308.9,6,9.99,29.99,143.95,1.0,y,completely orderable,2060,4000.0,566.0,361.0,7.0,41.0,2.0,24.0,y,19.248529411764707,23.991666666666664,30.0,20.0,0
4113,4114,11,5,379.13599999999997,2,29.99,29.99,59.98,1,29.99,29.99,29.99,1.0,y,completely orderable,2061,600.0,70.0,8.0,1.0,48.0,2.0,277.0,y,29.99,29.99,0.0,0.0,0
4114,4115,11,5,1700.394,3,299.99,349.99,999.97,1,349.99,349.99,349.99,1.0,y,completely orderable,2062,300.0,438.0,1.0,0.0,43.0,1.0,51.0,y,333.3233333333333,349.99,50.0,0.0,0
4115,4116,11,5,3147.105,32,4.99,34.99,446.35,1,29.99,29.99,29.99,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,13.9484375,29.99,30.0,0.0,0
4116,4117,11,5,2283.841,30,9.99,24.99,576.74,4,9.99,24.99,77.96,1.0,y,completely orderable,2063,1400.0,516.0,255.0,12.0,53.0,2.0,42.0,y,19.224666666666668,19.49,14.999999999999998,14.999999999999998,0
4117,4118,11,5,857.405,30,10.95,34.99,626.61,4,10.95,29.99,75.92,5.0,y,completely orderable,2064,500.0,502.0,70.0,10.0,32.0,1.0,16.0,y,20.887,18.98,24.040000000000003,19.04,0
4118,4119,11,5,543.933,12,9.99,999.99,1049.94,1,9.99,9.99,9.99,1.0,y,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,87.495,9.99,990.0,0.0,0
4119,4120,11,5,143.442,4,59.99,89.99,299.96,2,59.99,89.99,149.98,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,74.99,74.99,29.999999999999993,29.999999999999993,0
4120,4121,11,5,532.14,6,29.99,69.99,219.94,1,29.99,29.99,29.99,1.0,y,completely orderable,2065,4000.0,481.0,40.0,15.0,24.0,2.0,66.0,n,36.656666666666666,29.99,40.0,0.0,0
4121,4122,11,5,0.0,1,139.99,139.99,139.99,1,139.99,139.99,139.99,1.0,desconhecida,desconhecida,2066,600.0,70.0,218.0,2.0,47.0,1.0,255.0,n,139.99,139.99,0.0,0.0,0
4122,4123,11,5,452.215,3,539.99,539.99,1079.98,1,539.99,539.99,539.99,4.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,359.99333333333334,539.99,0.0,0.0,0
4123,4124,11,5,11.481,1,49.99,49.99,49.99,1,49.99,49.99,49.99,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,49.99,49.99,0.0,0.0,0
4124,4125,11,5,184.048,5,12.99,499.0,1023.98,2,12.99,499.0,511.99,1.0,y,completely orderable,2067,300.0,507.0,2.0,2.0,29.0,3.0,25.0,y,204.796,255.995,486.01,486.01,0
4125,4126,11,5,1845.1760000000002,37,3.99,64.95,506.59,6,4.99,12.99,58.94,5.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,y,13.691621621621621,9.823333333333332,60.96,8.0,0
4126,4127,11,5,3539.434,127,179.99,599.99,42548.83,13,179.99,299.99,3489.87,5.0,n,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,y,335.030157480315,268.45153846153846,420.0,120.0,0
4127,4128,11,5,655.6039999999999,37,99.99,549.99,5669.75,1,159.99,159.99,159.99,1.0,desconhecida,desconhecida,2068,5000.0,502.0,31.0,60.0,39.0,2.0,13.0,n,153.23648648648648,159.99,450.0,0.0,0
4128,4129,11,5,220.60299999999998,1,59.99,59.99,59.99,1,59.99,59.99,59.99,1.0,y,completely orderable,2069,800.0,489.0,14.0,9.0,45.0,2.0,12.0,y,59.99,59.99,0.0,0.0,0
4129,4130,11,5,1832.236,7,59.99,579.99,979.93,1,59.99,59.99,59.99,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,139.98999999999998,59.99,520.0,0.0,0
4130,4131,11,5,314.5,8,12.99,29.99,182.92,1,19.99,19.99,19.99,3.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,22.865,19.99,17.0,0.0,0
4131,4132,11,5,2392.792,35,14.99,149.95,1942.42,4,14.99,149.95,334.89,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,55.49771428571429,83.7225,134.95999999999998,134.95999999999998,0
4132,4133,11,5,1680.885,45,7.0,54.99,766.57,4,9.99,29.99,62.96,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,17.03488888888889,15.74,47.99,20.0,0
4133,4134,11,5,3683.51,8,0.99,289.99,1410.93,1,229.99,229.99,229.99,1.0,y,desconhecida,2070,3600.0,533.0,149.0,21.0,38.0,1.0,81.0,n,176.36625,229.99,289.0,0.0,0
4134,4135,11,5,1099.129,8,189.99,1499.99,4519.92,2,189.99,749.99,939.98,5.0,y,completely orderable,2071,300.0,428.0,4.0,3.0,21.0,2.0,158.0,y,564.99,469.99,1310.0,560.0,0
4135,4136,11,5,2884.1659999999997,48,299.99,1999.99,37979.52,3,649.99,649.99,1949.97,1.0,y,desconhecida,2072,600.0,543.0,69.0,1.0,49.0,1.0,207.0,n,791.2399999999999,649.99,1700.0,0.0,0
4136,4137,11,5,883.1110000000001,42,15.99,49.99,880.7,5,15.99,31.99,121.95,1.0,y,completely orderable,2073,600.0,495.0,232.0,13.0,42.0,2.0,159.0,y,20.969047619047622,24.39,34.0,15.999999999999998,0
4137,4138,11,5,404.221,12,37.99,79.99,257.95,1,49.99,49.99,49.99,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,21.495833333333334,49.99,41.99999999999999,0.0,0
4138,4139,11,5,286.245,7,3.5,7.99,34.41,2,4.99,7.99,12.98,1.0,y,desconhecida,2074,300.0,559.0,4.0,1.0,22.0,1.0,150.0,n,4.9157142857142855,6.49,4.49,3.0,0
4139,4140,11,5,2180.099,13,9.99,49.99,329.89,8,9.99,29.99,154.94,5.0,y,completely orderable,2075,12500.0,507.0,18.0,218.0,43.0,1.0,10.0,y,25.376153846153844,19.3675,40.0,20.0,0
4140,4141,11,5,1682.349,40,34.99,139.99,3861.97,4,34.99,100.83,336.64,1.0,y,completely orderable,2076,2300.0,545.0,204.0,1.0,42.0,2.0,155.0,y,96.54925,84.16,105.0,65.84,0
4141,4142,11,5,756.485,17,9.99,17.99,110.92,1,12.99,12.99,12.99,1.0,y,completely orderable,2077,3600.0,523.0,362.0,7.0,51.0,2.0,40.0,y,6.524705882352941,12.99,7.999999999999998,0.0,0
4142,4143,11,5,5.127000000000001,1,6.99,6.99,6.99,1,6.99,6.99,6.99,2.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,6.99,6.99,0.0,0.0,0
4143,4144,11,5,652.714,2,749.99,749.99,1499.98,1,749.99,749.99,749.99,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,749.99,749.99,0.0,0.0,0
4144,4145,11,5,889.0239999999999,37,5.99,34.99,763.63,6,18.99,34.99,157.94,1.0,y,completely orderable,2078,1000.0,516.0,53.0,11.0,35.0,2.0,66.0,y,20.638648648648648,26.323333333333334,29.0,16.000000000000004,0
4145,4146,11,5,4374.367,49,4.99,69.99,637.88,12,4.99,15.0,116.95,1.0,desconhecida,desconhecida,2079,600.0,496.0,223.0,16.0,60.0,2.0,16.0,n,13.017959183673469,9.745833333333334,65.0,10.01,0
4146,4147,11,5,203.33900000000003,6,14.99,14.99,44.97,1,14.99,14.99,14.99,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,7.495,14.99,0.0,0.0,0
4147,4148,11,5,3.79,2,599.99,599.99,599.99,2,599.99,599.99,599.99,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,299.995,299.995,0.0,0.0,0
4148,4149,11,5,9121.251,44,5.0,59.99,716.9,15,9.99,59.99,343.16,5.0,y,completely orderable,2080,3600.0,579.0,382.0,29.0,44.0,2.0,35.0,y,16.293181818181818,22.877333333333336,54.99,50.0,0
4149,4150,11,5,1402.0639999999999,14,9.99,12.99,85.92,3,9.99,10.99,30.97,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,y,6.137142857142857,10.323333333333332,3.0,1.0,0
4150,4151,11,5,206.916,2,7.99,7.99,15.98,1,7.99,7.99,7.99,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,y,7.99,7.99,0.0,0.0,0
4151,4152,11,5,233.226,6,12.99,19.99,85.95,1,19.99,19.99,19.99,1.0,y,completely orderable,2081,600.0,80.0,75.0,1.0,40.0,2.0,20.0,y,14.325000000000001,19.99,6.999999999999998,0.0,0
4152,4153,11,5,2465.2670000000003,55,15.0,119.99,1819.33,4,25.2,39.99,125.17,5.0,y,completely orderable,2082,5000.0,537.0,240.0,25.0,46.0,2.0,19.0,y,33.07872727272727,31.2925,104.99,14.790000000000003,0
4153,4154,11,5,89.59299999999999,3,19.99,19.99,39.98,1,19.99,19.99,19.99,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,13.326666666666666,19.99,0.0,0.0,0
4154,4155,11,5,5844.376,13,69.99,349.99,969.91,3,79.99,79.99,239.97,1.0,y,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,74.60846153846154,79.99,280.0,0.0,0
4155,4156,11,5,3932.907,75,3.99,79.95,1781.6,9,3.99,49.9,97.73,5.0,y,completely orderable,2083,2000.0,511.0,84.0,8.0,44.0,2.0,22.0,y,23.754666666666665,10.85888888888889,75.96000000000001,45.91,0
4156,4157,11,5,1716.527,29,15.0,69.95,1657.71,3,28.0,69.95,167.9,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,57.16241379310345,55.96666666666667,54.95,41.95,0
4157,4158,11,5,5143.2,40,349.99,749.99,24149.63,2,699.99,699.99,1399.98,4.0,y,completely orderable,2084,700.0,70.0,36.0,1.0,46.0,2.0,657.0,n,603.74075,699.99,400.0,0.0,0
4158,4159,11,5,313.243,7,9.99,12.99,55.95,2,9.99,12.99,22.98,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,7.992857142857143,11.49,3.0,3.0,0
4159,4160,11,5,57.25,2,4.99,29.99,34.98,2,4.99,29.99,34.98,5.0,y,completely orderable,2085,12000.0,585.0,448.0,121.0,59.0,2.0,10.0,y,17.49,17.49,25.0,25.0,0
