,sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,cMedPrice,bMedPrice,bInterval,cInterval,new_user,onlineStatus_ n,onlineStatus_ y,availability_ completely not orderable,availability_ completely orderable,availability_ desconhecida,availability_ mainly not orderable,availability_ mainly orderable,availability_ mixed
3282,3283,21,7,61.137,3,19.99,19.99,59.97,1,19.99,19.99,19.99,1.0,900.0,566.0,131.0,2.0,39.0,2.0,258.0,0.05002501250625313,0.05002501250625313,0.0,0.0,0,0,0,0,0,1,0,0,0
3283,3284,21,7,56.358000000000004,2,99.99,99.99,199.98,1,99.99,99.99,99.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.010001000100010001,0.010001000100010001,0.0,0.0,0,0,1,0,1,0,0,0,0
3284,3285,21,7,131.954,5,539.99,539.99,1619.97,2,0.0,0.0,0.0,2.0,4000.0,586.0,80.0,22.0,49.0,2.0,14.0,0.004012419983086106,inf,0.0,539.99,0,0,1,0,1,0,0,0,0
3285,3286,21,7,3336.7859999999996,19,9.99,749.99,2625.34,5,12.99,499.0,634.46,5.0,2000.0,502.0,240.0,8.0,49.0,1.0,40.0,0.00630402408309913,0.007162438738766164,486.01,740.0,0,0,1,0,1,0,0,0,0
3286,3287,21,7,6.257999999999999,2,39.99,39.99,79.98,1,39.99,39.99,39.99,1.0,1100.0,465.0,23.0,12.0,42.0,1.0,95.0,0.02500625156289072,0.02500625156289072,0.0,0.0,0,0,0,0,0,1,0,0,0
3287,3288,21,7,278.703,13,14.99,89.95,654.45,2,14.99,89.95,104.94,1.0,1900.0,564.0,98.0,9.0,42.0,1.0,71.0,0.025025025025025023,0.02501459184524306,74.96000000000001,74.96000000000001,0,0,0,0,0,1,0,0,0
3288,3289,21,7,3781.145,87,5.99,24.99,971.79,10,9.95,24.99,165.78,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.09434240396238099,0.06206189203843918,15.04,19.0,0,0,1,0,1,0,0,0,0
3289,3290,21,7,67.865,1,3.99,3.99,3.99,1,3.99,3.99,3.99,5.0,10000.0,519.0,65.0,83.0,54.0,2.0,4.0,0.25062656641604003,0.25062656641604003,0.0,0.0,0,0,1,0,1,0,0,0,0
3290,3291,21,7,1481.067,14,299.99,4799.0,12126.89,1,599.99,599.99,599.99,2.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0011544592224387292,0.0016666944449074152,0.0,4499.01,0,0,1,0,1,0,0,0,0
3291,3292,21,7,339.93300000000005,2,29.99,29.99,59.98,1,29.99,29.99,29.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.03334444814938313,0.03334444814938313,0.0,0.0,0,0,1,0,1,0,0,0,0
3292,3293,21,7,2925.8759999999997,11,9.99,399.99,1132.9,1,29.99,29.99,29.99,1.0,1700.0,586.0,103.0,8.0,56.0,2.0,11.0,0.009709594845087826,0.03334444814938313,0.0,390.0,0,0,0,0,0,1,0,0,0
3293,3294,21,7,406.58099999999996,3,29.99,29.99,89.97,1,29.99,29.99,29.99,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.03334444814938312,0.03334444814938313,0.0,0.0,0,0,1,0,1,0,0,0,0
3294,3295,21,7,2361.681,9,1299.99,1299.99,3899.97,2,1299.99,1299.99,2599.98,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0023646905545997073,0.0007692366864360491,0.0,0.0,0,0,1,0,1,0,0,0,0
3295,3296,21,7,138.76,2,59.99,59.99,119.98,1,59.99,59.99,59.99,1.0,1200.0,499.0,56.0,10.0,41.0,2.0,190.0,0.01666944490748458,0.01666944490748458,0.0,0.0,0,0,1,0,1,0,0,0,0
3296,3297,21,7,835.322,32,28.0,99.95,1823.57,4,49.99,79.99,249.96,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.017520461596776685,0.015791967152708322,29.999999999999993,71.95,0,0,1,0,1,0,0,0,0
3297,3298,21,7,1384.5729999999999,25,5.0,299.99,1924.72,4,9.99,269.99,349.96,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0182968716433613,0.0168542814310172,260.0,294.99,0,0,1,0,1,0,0,0,0
3298,3299,21,7,294.14099999999996,2,99.99,99.99,199.98,1,99.99,99.99,99.99,2.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.010001000100010001,0.010001000100010001,0.0,0.0,0,0,1,0,1,0,0,0,0
3299,3300,21,7,2044.4070000000002,6,19.99,24.99,128.94,2,19.99,21.99,41.98,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.047359696897939854,0.048410521219945137,2.0,5.0,0,0,0,0,0,1,0,0,0
3300,3301,21,7,1550.719,34,3.0,49.95,381.63,2,12.99,49.95,62.94,1.0,4000.0,529.0,223.0,13.0,42.0,2.0,11.0,0.06652095410054167,0.026574541589157587,36.96,46.95,0,0,0,0,0,1,0,0,0
3301,3302,21,7,1085.769,13,6.99,19.99,207.87,4,6.99,19.99,66.96,1.0,4000.0,588.0,153.0,2.0,61.0,2.0,79.0,0.061785138413779604,0.05913292458995986,12.999999999999998,12.999999999999998,0,0,1,0,1,0,0,0,0
3302,3303,21,7,1656.358,36,1.0,19.99,325.97,1,15.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.11043961100714789,0.06666666666666667,0.0,18.99,0,0,0,0,0,1,0,0,0
3303,3304,21,7,636.823,6,299.99,329.99,1529.95,1,299.99,299.99,299.99,5.0,300.0,465.0,84.0,13.0,29.0,2.0,72.0,0.003921696787476715,0.0033334444481482716,0.0,30.0,0,0,1,0,1,0,0,0,0
3304,3305,21,7,2408.189,17,14.99,39.99,263.9,7,14.99,26.99,163.93,1.0,1800.0,543.0,157.0,5.0,59.0,2.0,223.0,0.06876938155759435,0.04254615075519416,11.999999999999998,25.0,0,0,1,0,1,0,0,0,0
3305,3306,21,7,338.05800000000005,6,14.99,14.99,44.97,1,14.99,14.99,14.99,1.0,5000.0,70.0,153.0,0.0,37.0,2.0,345.0,0.133422281521014,0.066711140760507,0.0,0.0,0,0,0,0,0,1,0,0,0
3306,3307,21,7,2207.554,10,1.0,199.99,219.97,2,3.99,3.99,3.99,4.0,500.0,383.0,1.0,3.0,23.0,2.0,44.0,0.029749753931556586,0.720551378446115,3.99,198.99,0,0,1,0,1,0,0,0,0
3307,3308,21,7,1113.857,21,19.99,109.99,1009.81,5,19.99,109.99,319.95,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.022066078751811546,0.016056089271856352,90.0,90.0,0,0,1,0,1,0,0,0,0
3308,3309,21,7,119.68299999999999,8,11.99,29.99,163.92,1,29.99,29.99,29.99,1.0,2500.0,530.0,50.0,14.0,33.0,2.0,37.0,0.04880429477794046,0.03334444814938313,0.0,18.0,0,0,0,0,0,1,0,0,0
3309,3310,21,7,1187.735,40,5.0,79.99,368.72,1,6.99,6.99,6.99,1.0,600.0,568.0,23.0,3.0,42.0,1.0,17.0,0.10848340203948795,0.14306151645207438,0.0,74.99,0,0,0,0,0,1,0,0,0
3310,3311,21,7,2353.218,9,9.99,49.99,211.73,6,17.99,49.99,176.76,1.0,600.0,481.0,46.0,7.0,41.0,2.0,16.0,0.03673966122970708,0.03245726460160789,32.0,40.0,0,0,1,0,0,1,0,0,0
3311,3312,21,7,5362.969,197,1.0,79.95,2398.85,8,5.0,19.99,99.97,1.0,1200.0,457.0,63.0,13.0,29.0,2.0,12.0,0.08944478498136661,0.08854491194700422,14.989999999999998,78.95,0,0,0,0,0,1,0,0,0
3312,3313,21,7,15.28,1,6.99,6.99,6.99,1,6.99,6.99,6.99,1.0,300.0,537.0,5.0,0.0,53.0,1.0,34.0,0.14306151645207438,0.14306151645207438,0.0,0.0,0,0,1,0,1,0,0,0,0
3313,3314,21,7,312.176,10,18.95,18.95,75.8,2,18.95,18.95,37.9,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.11665046521316486,0.05277044854881267,0.0,0.0,0,0,1,0,1,0,0,0,0
3314,3315,21,7,623.585,9,49.99,49.99,449.91,2,49.99,49.99,99.98,1.0,600.0,497.0,87.0,6.0,26.0,2.0,21.0,0.020004000800160033,0.02000400080016003,0.0,0.0,0,0,1,0,1,0,0,0,0
3315,3316,21,7,1326.424,42,3.99,24.99,637.82,2,3.99,17.0,20.99,5.0,10500.0,460.0,221.0,15.0,41.0,2.0,38.0,0.06627671083721688,0.09278308927346807,13.01,21.0,0,0,1,0,1,0,0,0,0
3316,3317,21,7,638.776,43,5.0,19.99,453.87,6,5.0,15.0,54.97,1.0,600.0,512.0,139.0,8.0,35.0,2.0,11.0,0.10014360871666662,0.11895598628507452,10.0,14.989999999999998,0,0,1,0,1,0,0,0,0
3317,3318,21,7,1547.547,4,79.99,199.99,479.96,1,99.99,99.99,99.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.008334027835652973,0.010001000100010001,0.0,120.00000000000001,0,0,1,0,1,0,0,0,0
3318,3319,21,7,7586.41,44,3.99,29.99,699.61,8,6.99,29.99,156.92,1.0,600.0,496.0,292.0,5.0,53.0,2.0,10.0,0.06108869504759688,0.050772033569273956,23.0,26.0,0,0,1,0,1,0,0,0,0
3319,3320,21,7,7.472,3,5.0,5.0,15.0,1,5.0,5.0,5.0,1.0,600.0,566.0,14.0,6.0,28.0,2.0,220.0,0.2,0.2,0.0,0.0,0,0,0,0,0,1,0,0,0
3320,3321,21,7,136.855,3,29.99,29.99,89.97,2,29.99,29.99,59.98,1.0,600.0,70.0,118.0,2.0,47.0,2.0,363.0,0.03334444814938312,0.03334444814938313,0.0,0.0,0,0,1,0,1,0,0,0,0
3321,3322,21,7,9.493,1,6.99,6.99,6.99,1,6.99,6.99,6.99,1.0,300.0,537.0,5.0,0.0,53.0,1.0,34.0,0.14306151645207438,0.14306151645207438,0.0,0.0,0,0,1,0,1,0,0,0,0
3322,3323,21,7,2081.7110000000002,17,24.99,39.96,544.41,2,24.99,29.99,54.98,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.03127708107138944,0.03620357843791086,5.0,14.970000000000002,0,0,1,0,1,0,0,0,0
3323,3324,21,7,28.691,2,99.99,99.99,199.98,1,99.99,99.99,99.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.010001000100010001,0.010001000100010001,0.0,0.0,0,0,0,0,0,1,0,0,0
3324,3325,21,7,251.442,10,14.99,69.99,294.94,1,69.99,69.99,69.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.033905201057842276,0.014287755393627663,0.0,54.99999999999999,0,0,0,0,0,1,0,0,0
3325,3326,21,7,96.77,8,3.99,12.99,76.92,3,3.99,12.99,26.97,1.0,600.0,597.0,26.0,4.0,28.0,1.0,160.0,0.11376564277588166,0.1251564455569462,9.0,9.0,0,0,0,0,0,1,0,0,0
3326,3327,21,7,347.944,2,99.99,99.99,199.98,2,99.99,99.99,199.98,1.0,4000.0,80.0,65.0,4.0,57.0,2.0,39.0,0.010001000100010001,0.010001000100010001,0.0,0.0,0,0,1,0,1,0,0,0,0
3327,3328,21,7,409.327,3,119.99,139.99,379.97,1,119.99,119.99,119.99,1.0,2300.0,572.0,207.0,3.0,61.0,1.0,266.0,0.007895360160012632,0.008334027835652971,0.0,20.000000000000014,0,0,0,0,0,1,0,0,0
3328,3329,21,7,386.725,10,15.0,34.9,249.5,1,34.9,34.9,34.9,1.0,800.0,503.0,82.0,4.0,39.0,2.0,77.0,0.04008016032064128,0.02865329512893983,0.0,19.9,0,0,0,0,0,1,0,0,0
3329,3330,21,7,434.666,1,49.99,49.99,49.99,1,49.99,49.99,49.99,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.020004000800160033,0.020004000800160033,0.0,0.0,0,0,1,0,1,0,0,0,0
3330,3331,21,7,160.406,6,9.99,29.95,99.86,1,9.99,9.99,9.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.06008411776487082,0.10010010010010009,0.0,19.96,0,0,0,0,0,1,0,0,0
3331,3332,21,7,3151.164,27,3.99,99.95,702.42,5,3.99,59.95,133.87,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.03725861913320366,0.03587443946188341,55.96,95.96000000000001,0,0,1,0,1,0,0,0,0
3332,3333,21,7,1801.694,12,34.99,34.99,104.97,1,34.99,34.99,34.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.11431837667905116,0.028579594169762787,0.0,0.0,0,0,0,0,0,1,0,0,0
3333,3334,21,7,115.325,2,29.99,29.99,59.98,2,29.99,29.99,59.98,1.0,1500.0,457.0,267.0,2.0,46.0,2.0,175.0,0.03334444814938312,0.03334444814938312,0.0,0.0,0,0,1,0,1,0,0,0,0
3334,3335,21,7,3354.511,138,7.99,39.99,3543.4,6,15.99,34.99,167.15,4.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.038492462900008545,0.03521414826223513,19.0,32.0,0,0,1,0,1,0,0,0,0
3335,3336,21,7,1279.471,2,199.99,199.99,399.98,1,199.99,199.99,199.99,1.0,600.0,80.0,133.0,1.0,43.0,2.0,34.0,0.005000250012500627,0.005000250012500627,0.0,0.0,0,0,1,0,1,0,0,0,0
3336,3337,21,7,560.4259999999999,9,777.0,1399.99,9703.93,4,777.0,1399.99,4326.97,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0009555722603743295,0.000956211261491269,622.99,622.99,0,0,0,0,0,1,0,0,0
3337,3338,21,7,101.395,3,49.99,49.99,49.99,1,49.99,49.99,49.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.060012002400480095,0.020004000800160033,0.0,0.0,0,0,1,0,1,0,0,0,0
3338,3339,21,7,3845.7070000000003,46,8.99,29.99,608.62,7,8.99,29.99,87.94,5.0,3100.0,509.0,223.0,18.0,50.0,2.0,16.0,0.07527322375363892,0.0796651269400904,21.0,21.0,0,0,1,0,1,0,0,0,0
3339,3340,21,7,47.608000000000004,2,19.99,19.99,39.98,2,19.99,19.99,39.98,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.05002501250625313,0.05002501250625313,0.0,0.0,0,0,0,0,0,1,0,0,0
3340,3341,21,7,40.674,3,13.99,13.99,27.98,1,13.99,13.99,13.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.10721944245889921,0.07147962830593281,0.0,0.0,0,0,0,0,0,1,0,0,0
3341,3342,21,7,698.584,8,3.99,12.99,76.92,3,3.99,12.99,26.97,5.0,300.0,507.0,220.0,5.0,52.0,2.0,13.0,0.10780840905590636,0.11607661056297157,9.0,9.0,0,0,1,0,1,0,0,0,0
3342,3343,21,7,666.112,8,12.99,14.99,107.92,8,12.99,14.99,107.92,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.07421967392279523,0.07421967392279523,2.0,2.0,0,0,1,0,1,0,0,0,0
3343,3344,21,7,828.696,10,24.99,24.99,99.96,1,24.99,24.99,24.99,1.0,600.0,546.0,13.0,4.0,31.0,1.0,24.0,0.10004001600640257,0.040016006402561026,0.0,0.0,0,0,1,0,1,0,0,0,0
3344,3345,21,7,1579.912,32,7.0,9.99,147.95,3,7.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.21357216672407853,0.17857142857142858,0.0,2.99,0,0,1,1,0,0,0,0,0
3345,3346,21,7,2103.746,23,9.99,549.99,8666.8,2,549.99,549.99,1099.98,1.0,4000.0,581.0,120.0,2.0,38.0,2.0,5.0,0.002544246454458658,0.0018182148766341208,0.0,540.0,0,0,1,0,1,0,0,0,0
3346,3347,21,7,4080.322,21,12.99,849.99,6119.79,3,12.99,849.99,875.97,1.0,500.0,401.0,129.0,10.0,37.0,2.0,31.0,0.0039963192342844745,0.004920841553375473,837.0,837.0,0,0,1,0,1,0,0,0,0
3347,3348,21,7,1845.902,34,9.99,59.99,565.77,5,12.99,59.99,122.95,5.0,300.0,455.0,133.0,27.0,27.0,2.0,174.0,0.05960437367724139,0.043497172683775544,47.0,50.0,0,0,1,0,1,0,0,0,0
3348,3349,21,7,259.783,2,24.99,24.99,49.98,1,24.99,24.99,24.99,1.0,4000.0,522.0,204.0,11.0,43.0,1.0,10.0,0.040016006402561026,0.040016006402561026,0.0,0.0,0,0,1,0,1,0,0,0,0
3349,3350,21,7,1915.835,16,7.0,13.99,135.87,2,9.99,13.99,23.98,1.0,600.0,70.0,20.0,0.0,35.0,2.0,621.0,0.11592891578188398,0.08215699454776308,4.0,6.99,0,0,1,0,1,0,0,0,0
3350,3351,21,7,0.0,3,99.99,169.0,398.98,3,99.99,169.0,398.98,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.007905659134330324,0.007905659134330324,69.01,69.01,0,0,0,0,0,1,0,0,0
3351,3352,21,7,508.73,5,29.95,29.95,149.75,2,29.95,29.95,59.9,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0333889816360601,0.033388981636060105,0.0,0.0,0,0,1,0,1,0,0,0,0
3352,3353,21,7,657.216,3,9.99,9.99,29.97,1,9.99,9.99,9.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.10010010010010008,0.1001001001001001,0.0,0.0,0,0,1,0,1,0,0,0,0
3353,3354,21,7,1972.007,57,3.99,39.99,1085.71,17,3.99,39.99,308.23,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.05091272981266373,0.0498072584661876,36.0,36.0,0,0,1,0,1,0,0,0,0
3354,3355,21,7,992.077,6,29.99,29.99,179.94,1,29.99,29.99,29.99,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.03334444814938312,0.03334444814938312,0.0,0.0,0,0,1,0,1,0,0,0,0
3355,3356,21,7,3737.893,68,5.0,99.99,1664.32,2,20.0,59.95,79.95,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.04308130768338553,0.026938618433711755,39.95,94.99,0,0,1,0,1,0,0,0,0
3356,3357,21,7,3529.913,55,5.99,25.99,307.76,3,9.99,25.99,48.97,1.0,600.0,558.0,13.0,3.0,30.0,1.0,91.0,0.17691091103212297,0.06036548557630744,15.999999999999998,20.0,0,0,1,0,1,0,0,0,0
3357,3358,21,7,1973.5620000000001,79,6.9,27.99,789.26,2,6.9,6.9,13.8,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.09349677955537086,0.14492753623188406,0.0,21.089999999999996,0,0,1,0,1,0,0,0,0
3358,3359,21,7,2015.473,46,6.99,39.99,566.68,6,6.99,19.99,83.94,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.08156013240346416,0.06931207762952693,12.999999999999998,33.0,0,0,1,0,1,0,0,0,0
3359,3360,21,7,317.13599999999997,5,12.99,699.0,749.97,1,12.99,12.99,12.99,1.0,300.0,548.0,175.0,11.0,26.0,1.0,184.0,0.006666933344000427,0.07698229407236336,0.0,686.01,0,0,1,0,1,0,0,0,0
3360,3361,21,7,855.9119999999999,30,2.99,79.95,630.39,1,24.99,24.99,24.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.04758958739827726,0.04001600640256101,0.0,76.96000000000001,0,0,1,0,1,0,0,0,0
3361,3362,21,7,9104.294,68,7.99,69.99,1685.37,19,7.99,49.99,413.82,5.0,4000.0,498.0,136.0,11.0,41.0,2.0,23.0,0.04100703008703398,0.04641926231392508,42.0,61.99999999999999,0,0,1,0,1,0,0,0,0
3362,3363,21,7,1740.8039999999999,22,1.0,39.99,162.94,3,9.99,39.99,69.97,1.0,1200.0,70.0,39.0,1.0,42.0,1.0,389.0,0.11242915815799737,0.044019368522149736,30.0,38.99,0,0,1,0,1,0,0,0,0
3363,3364,21,7,1577.338,16,59.99,129.99,1609.85,4,99.99,129.99,459.96,5.0,4000.0,536.0,288.0,28.0,52.0,2.0,14.0,0.01057170893945005,0.008668827530504759,30.000000000000014,70.0,0,0,1,0,1,0,0,0,0
3364,3365,21,7,1229.835,28,13.0,135.0,707.09,5,14.99,29.99,99.95,1.0,1000.0,509.0,83.0,2.0,33.0,2.0,127.0,0.039078566380740115,0.04984432677651682,14.999999999999998,122.0,0,0,1,0,1,0,0,0,0
3365,3366,21,7,2331.14,117,4.99,39.99,1184.83,2,7.99,7.99,15.98,1.0,1200.0,497.0,136.0,3.0,30.0,2.0,45.0,0.09865696492730763,0.12515644555694616,0.0,35.0,0,0,1,0,0,1,0,0,0
3366,3367,21,7,308.33299999999997,6,14.99,19.99,104.94,1,19.99,19.99,19.99,1.0,600.0,562.0,24.0,6.0,48.0,2.0,232.0,0.057928274264047605,0.05002501250625313,0.0,4.999999999999998,0,0,1,0,0,1,0,0,0
3367,3368,22,7,1067.684,22,13.99,1199.99,9927.78,5,49.99,1199.99,3799.95,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.002384562112978133,0.0013664782997034747,1150.0,1186.0,0,0,1,0,1,0,0,0,0
3368,3369,22,7,15.798,1,6.99,6.99,6.99,1,6.99,6.99,6.99,1.0,300.0,537.0,5.0,0.0,53.0,1.0,34.0,0.14306151645207438,0.14306151645207438,0.0,0.0,0,0,1,0,1,0,0,0,0
3369,3370,22,7,451.14,19,3.99,39.99,248.95,3,3.99,19.99,40.98,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.07552407585066645,0.06124948958758677,15.999999999999998,36.0,0,0,0,0,0,1,0,0,0
3370,3371,22,7,2255.856,75,19.99,99.99,3940.89,7,39.99,89.99,459.93,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.018612642992813327,0.015479782800554056,49.99999999999999,80.0,0,0,1,0,1,0,0,0,0
3371,3372,22,7,6268.979,61,7.99,79.99,1145.48,1,39.99,39.99,39.99,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.053376589926401694,0.02500625156289072,0.0,72.0,0,1,0,0,1,0,0,0,0
3372,3373,22,7,3212.6940000000004,115,5.0,118.0,2657.0,11,12.99,44.0,260.9,5.0,1800.0,520.0,86.0,15.0,35.0,2.0,60.0,0.048331930565833105,0.04626500449999457,31.009999999999998,113.0,0,0,1,0,1,0,0,0,0
3373,3374,22,7,562.696,5,229.99,399.99,1489.95,1,229.99,229.99,229.99,3.0,2100.0,483.0,62.0,18.0,25.0,2.0,39.0,0.0035898724569599933,0.004348015131092656,0.0,170.0,0,0,1,0,1,0,0,0,0
3374,3375,22,7,2965.3190000000004,4,1099.99,1199.99,4499.96,2,1099.99,1099.99,2199.98,1.0,2500.0,515.0,121.0,11.0,35.0,1.0,11.0,0.0008893001044836874,0.0009090991736288508,0.0,100.0,0,0,1,0,0,1,0,0,0
3375,3376,22,7,843.3739999999999,12,9.99,9.99,69.93,2,9.99,9.99,19.98,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.17626321974148057,0.10010010010010009,0.0,0.0,0,0,1,0,1,0,0,0,0
3376,3377,22,7,2286.013,94,6.99,29.99,1719.39,11,9.0,29.99,205.97,5.0,300.0,469.0,223.0,12.0,53.0,1.0,18.0,0.053807593114377925,0.05218859253223846,20.99,23.0,0,0,1,0,1,0,0,0,0
3377,3378,22,7,552.33,14,169.99,299.99,2859.89,3,279.99,279.99,839.97,1.0,300.0,440.0,4.0,3.0,39.0,2.0,140.0,0.0050001953201296925,0.003571556127004536,0.0,130.0,0,0,0,0,0,1,0,0,0
3378,3379,22,7,1885.271,18,9.99,19.99,290.82,3,12.99,19.99,52.97,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.05761559403436703,0.05363700127903617,6.999999999999998,9.999999999999998,0,0,1,0,1,0,0,0,0
3379,3380,22,7,242.843,11,6.99,6.99,76.89,5,6.99,6.99,34.95,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.1430615164520744,0.14306151645207438,0.0,0.0,0,0,1,1,0,0,0,0,0
3380,3381,22,7,3136.203,5,349.99,349.99,699.98,1,349.99,349.99,349.99,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.007143061230320866,0.0028572244921283465,0.0,0.0,0,0,1,0,1,0,0,0,0
3381,3382,22,7,884.64,35,199.0,379.0,4243.0,3,199.0,199.0,597.0,1.0,2100.0,483.0,77.0,12.0,44.0,1.0,42.0,0.0088195782956603,0.005025125628140704,0.0,180.0,0,0,1,0,1,0,0,0,0
3382,3383,22,7,1322.136,12,2.0,39.99,190.92,3,3.99,20.0,38.98,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.06187048096434057,0.07127946642227992,16.009999999999998,37.99,0,0,1,0,1,0,0,0,0
3383,3384,22,7,667.175,23,17.99,69.95,345.82,1,24.99,24.99,24.99,1.0,1900.0,510.0,248.0,13.0,46.0,2.0,64.0,0.06239345760030306,0.040016006402561026,0.0,51.96000000000001,0,0,1,0,0,1,0,0,0
3384,3385,22,7,593.178,2,151.25,199.99,351.24,1,199.99,199.99,199.99,1.0,4000.0,532.0,328.0,5.0,58.0,1.0,79.0,0.005694112287894317,0.005000250012500625,0.0,48.74000000000001,0,0,1,0,1,0,0,0,0
3385,3386,22,7,183.082,6,119.99,219.99,979.94,1,219.99,219.99,219.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.00612282384635794,0.004545661166416655,0.0,100.00000000000001,0,0,0,0,0,1,0,0,0
3386,3387,22,7,9.411,1,6.99,6.99,6.99,1,6.99,6.99,6.99,2.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.14306151645207438,0.14306151645207438,0.0,0.0,0,0,1,0,1,0,0,0,0
3387,3388,22,7,596.371,32,19.99,49.99,1046.57,1,49.99,49.99,49.99,1.0,2000.0,482.0,99.0,10.0,52.0,2.0,9.0,0.029943078208325973,0.020004000800160033,0.0,30.000000000000004,0,0,1,0,1,0,0,0,0
3388,3389,22,7,622.822,12,12.99,39.99,239.88,5,12.99,39.99,100.95,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.057660346640436864,0.05862810240375219,27.0,27.0,0,0,0,0,0,1,0,0,0
3389,3390,22,7,498.292,22,9.99,19.99,343.38,5,9.99,19.99,79.95,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.060216215607817966,0.05817335660267598,9.999999999999998,9.999999999999998,0,0,1,0,1,0,0,0,0
3390,3391,22,7,1340.112,28,5.0,39.99,291.83,3,5.0,19.99,34.98,4.0,100.0,80.0,20.0,1.0,32.0,2.0,50.0,0.0981238986974398,0.0896030584510618,14.989999999999998,34.99,0,0,1,0,1,0,0,0,0
3391,3392,22,7,2765.579,36,4.99,39.95,495.14,2,7.99,10.0,17.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.08686001061622352,0.1087429317094389,2.01,34.96,0,0,1,0,1,0,0,0,0
3392,3393,22,7,2537.5879999999997,198,3.95,899.99,24873.12,18,3.95,59.99,454.31,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.005344477569630306,0.04670089578326415,56.04,896.04,0,0,0,0,0,1,0,0,0
3393,3394,22,7,1426.207,60,5.0,49.95,1061.46,6,9.99,24.99,104.94,1.0,900.0,454.0,36.0,5.0,35.0,1.0,75.0,0.059759205554090866,0.056031377571440014,14.999999999999998,44.95,0,0,0,0,0,1,0,0,0
3394,3395,22,7,1548.2020000000002,7,999.9,1449.9,7829.3,1,1059.9,1059.9,1059.9,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0008940773760106268,0.0009434852344560807,0.0,450.0000000000001,0,0,0,0,0,1,0,0,0
