sessionNo|startHour|startWeekday|duration|cCount|cMinPrice|cMaxPrice|cSumPrice|bCount|bMinPrice|bMaxPrice|bSumPrice|bStep|onlineStatus|availability|customerNo|maxVal|customerScore|accountLifetime|payments|age|address|lastOrder
4389|23|7|1641.452|18|18.99|699.99|3425.85|5|39.99|379.0|728.96|3|y|completely orderable|27146|300|399|12|2|27|1|185
4389|23|7|1687.916|18|18.99|699.99|3425.85|5|39.99|379.0|728.96|1|y|completely orderable|27146|300|399|12|2|27|1|185
4389|23|7|1841.056|21|18.99|699.99|4183.85|6|39.99|379.0|1107.96|?|?|?|27146|300|399|12|2|27|1|185
4389|23|7|1852.357|21|18.99|699.99|4183.85|6|39.99|379.0|1107.96|1|y|completely orderable|27146|300|399|12|2|27|1|185
4389|23|7|1877.375|21|18.99|699.99|4183.85|6|39.99|379.0|1107.96|1|y|completely orderable|27146|300|399|12|2|27|1|185
4389|23|7|1900.251|21|18.99|699.99|4183.85|6|39.99|379.0|1107.96|1|y|completely orderable|27146|300|399|12|2|27|1|185
4389|23|7|1929.658|21|18.99|699.99|4183.85|6|39.99|379.0|1107.96|1|y|completely orderable|27146|300|399|12|2|27|1|185
4389|23|7|2396.764|25|18.99|699.99|5203.81|7|39.99|379.0|1237.95|?|?|?|27146|300|399|12|2|27|1|185
4389|23|7|2905.974|27|18.99|699.99|5343.79|8|39.99|379.0|1307.94|?|?|?|27146|300|399|12|2|27|1|185
4389|23|7|3021.319|27|18.99|699.99|5343.79|8|39.99|379.0|1307.94|1|y|mainly orderable|27146|300|399|12|2|27|1|185
4389|23|7|3073.768|28|18.99|699.99|5473.78|8|39.99|379.0|1307.94|1|y|mainly orderable|27146|300|399|12|2|27|1|185
4389|23|7|3087.995|31|18.99|699.99|5863.75|9|39.99|379.0|1437.93|?|?|?|27146|300|399|12|2|27|1|185
4389|23|7|3098.572|31|18.99|699.99|5863.75|9|39.99|379.0|1437.93|1|y|mainly orderable|27146|300|399|12|2|27|1|185
4389|23|7|3136.919|31|18.99|699.99|5863.75|9|39.99|379.0|1437.93|1|y|mainly orderable|27146|300|399|12|2|27|1|185
4389|23|7|3159.782|31|18.99|699.99|5863.75|9|39.99|379.0|1437.93|1|y|completely orderable|27146|300|399|12|2|27|1|185
4389|23|7|3270.358|31|18.99|699.99|5863.75|9|39.99|379.0|1437.93|1|y|completely orderable|27146|300|399|12|2|27|1|185
4390|23|7|34.665|2|5.99|5.99|11.98|1|5.99|5.99|5.99|?|?|?|27147|3200|578|153|31|35|2|5
4390|23|7|107.812|5|5.99|14.99|56.95|2|5.99|14.99|20.98|?|?|?|27147|3200|578|153|31|35|2|5
4390|23|7|152.626|8|5.99|14.99|101.92|3|5.99|14.99|35.97|?|?|?|27147|3200|578|153|31|35|2|5
4390|23|7|533.171|11|5.99|14.99|141.89|3|5.99|14.99|35.97|1|y|completely orderable|27147|3200|578|153|31|35|2|5
4391|23|7|583.577|14|9.99|159.95|416.82|1|39.99|39.99|39.99|?|?|?|?|?|?|?|?|?|?|?
4391|23|7|604.351|14|9.99|159.95|416.82|1|39.99|39.99|39.99|1|y|completely orderable|?|?|?|?|?|?|?|?
4392|23|7|8.626|2|19.99|19.99|39.98|1|19.99|19.99|19.99|?|?|?|27148|600|546|129|19|45|2|10
4392|23|7|40.14|5|19.99|19.99|99.95|2|19.99|19.99|39.98|?|?|?|27148|600|546|129|19|45|2|10
4392|23|7|70.584|8|19.99|24.99|174.92|3|19.99|24.99|64.97|?|?|?|27148|600|546|129|19|45|2|10
4392|23|7|507.048|32|1.0|24.99|252.92|3|19.99|24.99|64.97|1|y|completely orderable|27148|600|546|129|19|45|2|10
4392|23|7|517.837|32|1.0|24.99|252.92|3|19.99|24.99|64.97|2|y|completely orderable|27148|600|546|129|19|45|2|10
4392|23|7|552.112|32|1.0|24.99|252.92|3|19.99|24.99|64.97|?|y|completely orderable|27148|600|546|129|19|45|2|10
4392|23|7|562.005|32|1.0|24.99|252.92|3|19.99|24.99|64.97|4|y|completely orderable|27148|600|546|129|19|45|2|10
4392|23|7|568.971|32|1.0|24.99|252.92|3|19.99|24.99|64.97|?|y|completely orderable|27148|600|546|129|19|45|2|10
4393|23|7|0.0|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|?|?|?|?|?|?|?|?|?|?
4393|23|7|59.112|1|6.99|6.99|6.99|1|6.99|6.99|6.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4394|23|7|361.496|12|22.99|29.99|303.88|1|24.99|24.99|24.99|?|?|?|?|?|?|?|?|?|?|?
4394|23|7|525.186|15|22.99|34.99|391.85|1|24.99|24.99|24.99|1|y|completely orderable|?|?|?|?|?|?|?|?
4394|23|7|533.686|15|22.99|34.99|391.85|1|24.99|24.99|24.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4394|23|7|593.44|15|22.99|34.99|391.85|1|24.99|24.99|24.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4394|23|7|611.718|15|22.99|34.99|391.85|1|24.99|24.99|24.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4394|23|7|629.195|15|22.99|34.99|391.85|1|24.99|24.99|24.99|?|y|completely orderable|?|?|?|?|?|?|?|?
4395|23|7|53.472|2|39.99|39.99|79.98|1|39.99|39.99|39.99|?|?|?|?|?|?|?|?|?|?|?
4395|23|7|69.794|2|39.99|39.99|79.98|1|39.99|39.99|39.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4395|23|7|178.777|2|39.99|39.99|79.98|1|39.99|39.99|39.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4395|23|7|281.167|2|39.99|39.99|79.98|1|39.99|39.99|39.99|3|y|completely orderable|?|?|?|?|?|?|?|?
4395|23|7|332.407|2|39.99|39.99|79.98|1|39.99|39.99|39.99|4|y|completely orderable|?|?|?|?|?|?|?|?
4395|23|7|354.294|2|39.99|39.99|79.98|1|39.99|39.99|39.99|5|y|completely orderable|?|?|?|?|?|?|?|?
4396|23|7|373.783|19|2.0|9.99|140.85|1|9.99|9.99|9.99|?|?|?|27149|600|70|69|0|37|2|569
4396|23|7|708.611|35|2.0|24.99|311.69|2|9.99|9.99|19.98|?|?|?|27149|600|70|69|0|37|2|569
4396|23|7|736.946|36|2.0|24.99|321.68|2|9.99|9.99|19.98|1|y|completely orderable|27149|600|70|69|0|37|2|569
4396|23|7|769.794|37|2.0|24.99|331.67|3|9.99|9.99|29.97|?|?|?|27149|600|70|69|0|37|2|569
4396|23|7|1174.485|41|2.0|24.99|359.63|3|9.99|9.99|29.97|1|y|completely orderable|27149|600|70|69|0|37|2|569
4396|23|7|1198.163|41|2.0|24.99|359.63|3|9.99|9.99|29.97|2|y|completely orderable|27149|600|70|69|0|37|2|569
4396|23|7|1275.167|41|2.0|24.99|359.63|3|9.99|9.99|29.97|?|y|completely orderable|27149|600|70|69|0|37|2|569
4396|23|7|1287.556|41|2.0|24.99|359.63|3|9.99|9.99|29.97|4|y|completely orderable|27149|600|70|69|0|37|2|569
4396|23|7|1323.583|41|2.0|24.99|359.63|3|9.99|9.99|29.97|?|y|completely orderable|27149|600|70|69|0|37|2|569
4397|23|7|118.871|3|9.99|9.99|29.97|1|9.99|9.99|9.99|?|?|?|?|?|?|?|?|?|?|?
4398|23|7|115.73|6|3.0|5.0|24.0|1|5.0|5.0|5.0|?|?|?|?|?|?|?|?|?|?|?
4398|23|7|479.357|24|3.0|10.0|156.0|2|5.0|10.0|15.0|?|?|?|?|?|?|?|?|?|?|?
4398|23|7|492.728|27|3.0|10.0|186.0|3|5.0|10.0|25.0|?|?|?|?|?|?|?|?|?|?|?
4398|23|7|717.407|31|3.0|15.0|246.0|3|5.0|10.0|25.0|1|y|completely orderable|?|?|?|?|?|?|?|?
4398|23|7|754.545|31|3.0|15.0|246.0|3|5.0|10.0|25.0|1|y|completely orderable|?|?|?|?|?|?|?|?
4399|23|7|1241.871|20|5.99|27.99|161.87|1|12.99|12.99|12.99|?|?|?|23204|2000|499|51|18|47|2|5
4399|23|7|1295.952|24|5.99|27.99|193.83|2|7.99|12.99|20.98|?|?|?|23204|2000|499|51|18|47|2|5
4399|23|7|1517.945|28|5.99|27.99|229.79|3|7.99|12.99|28.97|?|?|?|23204|2000|499|51|18|47|2|5
4399|23|7|1866.601|42|5.99|27.99|328.7|4|7.99|12.99|41.96|?|?|?|23204|2000|499|51|18|47|2|5
4399|23|7|1935.02|46|5.99|27.99|367.67|5|7.99|12.99|54.95|?|?|?|23204|2000|499|51|18|47|2|5
4399|23|7|2102.77|51|5.99|34.99|468.62|5|7.99|12.99|54.95|1|y|completely orderable|23204|2000|499|51|18|47|2|5
4399|23|7|2130.568|51|5.99|34.99|468.62|5|7.99|12.99|54.95|2|y|completely orderable|23204|2000|499|51|18|47|2|5
4399|23|7|2170.009|51|5.99|34.99|468.62|5|7.99|12.99|54.95|2|y|completely orderable|23204|2000|499|51|18|47|2|5
4399|23|7|2199.845|51|5.99|34.99|468.62|5|7.99|12.99|54.95|3|y|completely orderable|23204|2000|499|51|18|47|2|5
4399|23|7|2232.603|51|5.99|34.99|468.62|5|7.99|12.99|54.95|4|y|completely orderable|23204|2000|499|51|18|47|2|5
4399|23|7|2254.117|51|5.99|34.99|468.62|5|7.99|12.99|54.95|5|y|completely orderable|23204|2000|499|51|18|47|2|5
4400|23|7|80.307|6|19.99|299.99|339.97|1|19.99|19.99|19.99|?|?|?|?|?|?|?|?|?|?|?
4400|23|7|99.204|6|19.99|299.99|339.97|1|19.99|19.99|19.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4400|23|7|113.762|6|19.99|299.99|339.97|1|19.99|19.99|19.99|3|y|completely orderable|?|?|?|?|?|?|?|?
4400|23|7|195.321|6|19.99|299.99|339.97|1|19.99|19.99|19.99|4|y|completely orderable|?|?|?|?|?|?|?|?
4400|23|7|214.048|6|19.99|299.99|339.97|1|19.99|19.99|19.99|5|y|completely orderable|?|?|?|?|?|?|?|?
4401|23|7|0.0|1|49.99|49.99|49.99|1|49.99|49.99|49.99|?|?|?|?|?|?|?|?|?|?|?
4401|23|7|3.338|1|49.99|49.99|49.99|1|49.99|49.99|49.99|1|y|completely orderable|?|?|?|?|?|?|?|?
4401|23|7|15.287|1|49.99|49.99|49.99|1|49.99|49.99|49.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4401|23|7|28.894|1|49.99|49.99|49.99|1|49.99|49.99|49.99|3|y|completely orderable|?|?|?|?|?|?|?|?
4401|23|7|39.942|1|49.99|49.99|49.99|1|49.99|49.99|49.99|4|y|completely orderable|?|?|?|?|?|?|?|?
4401|23|7|50.106|1|49.99|49.99|49.99|1|49.99|49.99|49.99|5|y|completely orderable|?|?|?|?|?|?|?|?
4402|23|7|4.214|2|10.0|10.0|20.0|1|10.0|10.0|10.0|?|?|?|?|?|?|?|?|?|?|?
4402|23|7|29.776|6|10.0|10.0|60.0|2|10.0|10.0|20.0|?|?|?|?|?|?|?|?|?|?|?
4402|23|7|74.014|9|10.0|10.0|90.0|3|10.0|10.0|30.0|?|?|?|?|?|?|?|?|?|?|?
4402|23|7|99.837|13|10.0|10.0|130.0|4|10.0|10.0|40.0|?|?|?|?|?|?|?|?|?|?|?
4402|23|7|3387.37|56|7.0|79.99|411.86|4|10.0|10.0|40.0|1|y|completely orderable|?|?|?|?|?|?|?|?
4403|23|7|511.264|29|29.95|150.0|1065.07|1|29.95|29.95|29.95|?|?|?|27150|1100|530|75|8|35|2|353
4403|23|7|713.514|34|29.95|150.0|1234.62|2|29.95|34.9|64.85|?|?|?|27150|1100|530|75|8|35|2|353
4403|23|7|1279.611|58|17.99|150.0|1516.24|3|24.99|34.9|89.84|?|?|?|27150|1100|530|75|8|35|2|353
4403|23|7|1292.742|58|17.99|150.0|1516.24|3|24.99|34.9|89.84|1|y|completely orderable|27150|1100|530|75|8|35|2|353
4403|23|7|1391.867|62|17.99|150.0|1966.24|4|24.99|150.0|239.84|?|?|?|27150|1100|530|75|8|35|2|353
4403|23|7|1454.75|64|17.99|150.0|2031.09|4|24.99|150.0|239.84|2|y|completely orderable|27150|1100|530|75|8|35|2|353
4403|23|7|1528.365|64|17.99|150.0|2031.09|4|24.99|150.0|239.84|2|y|completely orderable|27150|1100|530|75|8|35|2|353
4403|23|7|1547.515|64|17.99|150.0|2031.09|4|24.99|150.0|239.84|?|y|completely orderable|27150|1100|530|75|8|35|2|353
4403|23|7|1553.076|64|17.99|150.0|2031.09|4|24.99|150.0|239.84|3|y|completely orderable|27150|1100|530|75|8|35|2|353
4403|23|7|1628.515|66|17.99|150.0|2031.09|4|24.99|150.0|239.84|3|y|completely orderable|27150|1100|530|75|8|35|2|353
4403|23|7|1687.325|68|17.99|150.0|2310.09|4|24.99|150.0|239.84|3|y|completely orderable|27150|1100|530|75|8|35|2|353
4403|23|7|1715.184|68|17.99|150.0|2310.09|4|24.99|150.0|239.84|?|y|completely orderable|27150|1100|530|75|8|35|2|353
4403|23|7|1730.417|68|17.99|150.0|2310.09|4|24.99|150.0|239.84|4|y|completely orderable|27150|1100|530|75|8|35|2|353
4403|23|7|1910.137|68|17.99|150.0|2310.09|4|24.99|150.0|239.84|?|y|completely orderable|27150|1100|530|75|8|35|2|353
4403|23|7|1942.77|68|17.99|150.0|2310.09|4|24.99|150.0|239.84|3|y|completely orderable|27150|1100|530|75|8|35|2|353
4403|23|7|2067.805|70|17.99|150.0|2490.04|4|24.99|150.0|239.84|1|y|completely orderable|27150|1100|530|75|8|35|2|353
4403|23|7|2091.459|70|17.99|150.0|2490.04|4|24.99|150.0|239.84|?|y|completely orderable|27150|1100|530|75|8|35|2|353
4404|23|7|0.0|1|?|?|?|1|?|?|?|?|?|?|27151|2700|506|264|14|54|2|301
4405|23|7|443.834|7|14.99|14.99|29.98|1|14.99|14.99|14.99|?|?|?|?|?|?|?|?|?|?|?
4405|23|7|499.691|11|9.99|14.99|69.94|2|9.99|14.99|24.98|?|?|?|?|?|?|?|?|?|?|?
4406|23|7|0.0|1|129.99|129.99|129.99|1|129.99|129.99|129.99|?|?|?|?|?|?|?|?|?|?|?
4406|23|7|0.0|2|129.99|169.0|298.99|2|129.99|169.0|298.99|?|?|?|?|?|?|?|?|?|?|?
4406|23|7|0.0|3|99.99|169.0|398.98|3|99.99|169.0|398.98|?|?|?|?|?|?|?|?|?|?|?
4407|23|7|1.646|2|29.99|29.99|59.98|1|29.99|29.99|29.99|?|?|?|?|?|?|?|?|?|?|?
4407|23|7|11.29|5|29.99|29.99|149.95|2|29.99|29.99|59.98|?|?|?|?|?|?|?|?|?|?|?
4407|23|7|25.628|9|3.99|29.99|217.91|3|3.99|29.99|63.97|?|?|?|?|?|?|?|?|?|?|?
4407|23|7|37.262|9|3.99|29.99|217.91|3|3.99|29.99|63.97|1|y|completely orderable|?|?|?|?|?|?|?|?
4407|23|7|63.219|9|3.99|29.99|217.91|3|3.99|29.99|63.97|2|y|completely orderable|?|?|?|?|?|?|?|?
4408|23|7|44.148|3|69.99|69.99|209.97|1|69.99|69.99|69.99|?|?|?|?|?|?|?|?|?|?|?
4408|23|7|59.411|3|69.99|69.99|209.97|1|69.99|69.99|69.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4409|23|7|155.039|11|39.99|49.99|429.91|1|49.99|49.99|49.99|?|?|?|?|?|?|?|?|?|?|?
4409|23|7|238.236|15|39.99|59.99|599.88|1|49.99|49.99|49.99|1|y|completely not orderable|?|?|?|?|?|?|?|?
4409|23|7|321.711|21|39.99|59.99|819.83|2|39.99|49.99|89.98|?|?|?|?|?|?|?|?|?|?|?
4409|23|7|431.503|28|39.99|89.99|909.82|2|39.99|49.99|89.98|1|y|mixed|?|?|?|?|?|?|?|?
4409|23|7|560.523|35|39.99|89.99|1379.75|3|39.99|49.99|139.97|?|?|?|?|?|?|?|?|?|?|?
4409|23|7|568.293|35|39.99|89.99|1379.75|3|39.99|49.99|139.97|1|y|mainly orderable|?|?|?|?|?|?|?|?
4410|23|7|91.718|3|7.99|14.99|37.97|1|14.99|14.99|14.99|?|?|?|27152|2000|567|218|2|45|2|112
4411|23|7|4104.786|55|3.0|12.49|352.49|1|7.0|7.0|7.0|?|?|?|?|?|?|?|?|?|?|?
4412|23|7|333.783|4|24.95|29.95|114.8|1|29.95|29.95|29.95|?|?|?|27153|4000|534|70|7|37|2|89
4412|23|7|683.089|9|7.99|29.95|164.75|2|7.99|29.95|37.94|?|?|?|27153|4000|534|70|7|37|2|89
4412|23|7|751.769|11|7.99|29.95|184.73|3|7.99|29.95|47.93|?|?|?|27153|4000|534|70|7|37|2|89
4412|23|7|886.715|18|4.0|39.95|328.63|4|7.99|29.95|67.92|?|?|?|27153|4000|534|70|7|37|2|89
4412|23|7|1588.009|53|3.0|39.95|945.3|4|7.99|29.95|67.92|1|y|completely orderable|27153|4000|534|70|7|37|2|89
4412|23|7|1624.376|55|3.0|39.95|965.28|5|7.99|29.95|77.91|?|?|?|27153|4000|534|70|7|37|2|89
4412|23|7|1630.99|55|3.0|39.95|965.28|5|7.99|29.95|77.91|1|y|completely orderable|27153|4000|534|70|7|37|2|89
4412|23|7|1644.643|55|3.0|39.95|965.28|5|7.99|29.95|77.91|1|y|completely orderable|27153|4000|534|70|7|37|2|89
4412|23|7|1656.492|55|3.0|39.95|965.28|5|7.99|29.95|77.91|1|y|completely orderable|27153|4000|534|70|7|37|2|89
4412|23|7|1865.887|62|3.0|44.99|1208.0|6|7.99|39.95|117.86|?|?|?|27153|4000|534|70|7|37|2|89
4412|23|7|1889.975|63|3.0|44.99|1237.9|6|7.99|39.95|117.86|1|n|completely orderable|27153|4000|534|70|7|37|2|89
4412|23|7|1986.58|64|3.0|44.99|1267.85|6|7.99|39.95|117.86|1|n|completely orderable|27153|4000|534|70|7|37|2|89
4412|23|7|2002.714|64|3.0|44.99|1267.85|6|7.99|39.95|117.86|1|n|completely orderable|27153|4000|534|70|7|37|2|89
4412|23|7|2007.041|64|3.0|44.99|1267.85|6|7.99|39.95|117.86|1|n|completely orderable|27153|4000|534|70|7|37|2|89
4412|23|7|2084.235|67|3.0|44.99|1321.7|7|7.99|39.95|135.81|?|?|?|27153|4000|534|70|7|37|2|89
4412|23|7|2091.781|67|3.0|44.99|1321.7|7|7.99|39.95|135.81|1|n|completely orderable|27153|4000|534|70|7|37|2|89
4412|23|7|2104.272|67|3.0|44.99|1321.7|7|7.99|39.95|135.81|1|n|completely orderable|27153|4000|534|70|7|37|2|89
4412|23|7|2121.497|67|3.0|44.99|1321.7|7|7.99|39.95|135.81|1|n|completely orderable|27153|4000|534|70|7|37|2|89
4412|23|7|2137.9|67|3.0|44.99|1321.7|7|7.99|39.95|135.81|2|n|completely orderable|27153|4000|534|70|7|37|2|89
4412|23|7|2196.184|67|3.0|44.99|1321.7|7|7.99|39.95|135.81|3|n|completely orderable|27153|4000|534|70|7|37|2|89
4412|23|7|2224.624|67|3.0|44.99|1321.7|7|7.99|39.95|135.81|4|n|completely orderable|27153|4000|534|70|7|37|2|89
4412|23|7|2241.168|67|3.0|44.99|1321.7|7|7.99|39.95|135.81|5|n|completely orderable|27153|4000|534|70|7|37|2|89
4413|23|7|2500.536|10|29.99|299.99|1409.9|1|69.99|69.99|69.99|?|?|?|?|?|?|?|?|?|?|?
4413|23|7|3221.425|24|12.99|299.99|1777.74|2|34.99|69.99|104.98|?|?|?|?|?|?|?|?|?|?|?
4413|23|7|3433.264|29|12.99|299.99|1930.63|3|34.99|69.99|164.93|?|?|?|?|?|?|?|?|?|?|?
4413|23|7|3456.451|29|12.99|299.99|1930.63|3|34.99|69.99|164.93|1|y|completely orderable|?|?|?|?|?|?|?|?
4413|23|7|3513.831|29|12.99|299.99|1930.63|3|34.99|69.99|164.93|1|n|completely orderable|?|?|?|?|?|?|?|?
4413|23|7|3562.759|29|12.99|299.99|1930.63|3|34.99|69.99|164.93|2|n|completely orderable|?|?|?|?|?|?|?|?
4413|23|7|3667.374|29|12.99|299.99|1930.63|3|34.99|69.99|164.93|2|n|completely orderable|?|?|?|?|?|?|?|?
4413|23|7|3713.126|29|12.99|299.99|1930.63|3|34.99|69.99|164.93|3|n|completely orderable|?|?|?|?|?|?|?|?
4413|23|7|3754.659|29|12.99|299.99|1930.63|3|34.99|69.99|164.93|4|n|completely orderable|?|?|?|?|?|?|?|?
4413|23|7|3887.915|29|12.99|299.99|1930.63|3|34.99|69.99|164.93|5|n|completely orderable|?|?|?|?|?|?|?|?
4413|23|7|4090.948|38|12.99|379.0|3585.05|4|34.99|151.25|316.18|?|?|?|?|?|?|?|?|?|?|?
4414|23|7|1971.915|3|64.99|69.99|204.97|1|69.99|69.99|69.99|?|?|?|?|?|?|?|?|?|?|?
4414|23|7|1993.68|3|64.99|69.99|204.97|1|69.99|69.99|69.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4414|23|7|2006.397|3|64.99|69.99|204.97|1|69.99|69.99|69.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4415|23|7|425.425|16|15.0|39.99|542.86|1|39.99|39.99|39.99|?|?|?|27154|200|70|166|1|56|2|371
4415|23|7|525.851|19|15.0|39.99|596.83|2|17.99|39.99|57.98|?|?|?|27154|200|70|166|1|56|2|371
4415|23|7|578.741|19|15.0|39.99|596.83|2|17.99|39.99|57.98|2|y|completely orderable|27154|200|70|166|1|56|2|371
4415|23|7|699.501|19|15.0|39.99|596.83|2|17.99|39.99|57.98|?|y|completely orderable|27154|200|70|166|1|56|2|371
4415|23|7|738.636|19|15.0|39.99|596.83|2|17.99|39.99|57.98|4|y|completely orderable|27154|200|70|166|1|56|2|371
4415|23|7|745.409|19|15.0|39.99|596.83|2|17.99|39.99|57.98|?|y|completely orderable|27154|200|70|166|1|56|2|371
4415|23|7|779.488|19|15.0|39.99|596.83|2|17.99|39.99|57.98|1|y|completely orderable|27154|200|70|166|1|56|2|371
4415|23|7|845.5|19|15.0|39.99|596.83|2|17.99|39.99|57.98|?|y|completely orderable|27154|200|70|166|1|56|2|371
4416|23|7|0.0|1|?|?|?|1|?|?|?|?|?|?|?|?|?|?|?|?|?|?
4416|23|7|4.144|2|599.99|599.99|599.99|2|599.99|599.99|599.99|?|?|?|?|?|?|?|?|?|?|?
4417|23|7|7.489|2|12.99|12.99|25.98|1|12.99|12.99|12.99|?|?|?|?|?|?|?|?|?|?|?
4418|23|7|874.177|23|9.95|15.95|185.25|1|9.95|9.95|9.95|?|?|?|?|?|?|?|?|?|?|?
4419|23|7|133.963|3|999.0|999.0|1998.0|1|999.0|999.0|999.0|?|?|?|27080|500|433|28|14|24|2|80
4419|23|7|141.198|3|999.0|999.0|1998.0|1|999.0|999.0|999.0|2|y|completely orderable|27080|500|433|28|14|24|2|80
4419|23|7|163.458|3|999.0|999.0|1998.0|1|999.0|999.0|999.0|2|y|completely orderable|27080|500|433|28|14|24|2|80
4419|23|7|201.288|3|999.0|999.0|1998.0|1|999.0|999.0|999.0|3|y|completely orderable|27080|500|433|28|14|24|2|80
4419|23|7|216.699|3|999.0|999.0|1998.0|1|999.0|999.0|999.0|1|y|completely orderable|27080|500|433|28|14|24|2|80
4419|23|7|225.574|3|999.0|999.0|1998.0|1|999.0|999.0|999.0|3|y|completely orderable|27080|500|433|28|14|24|2|80
4419|23|7|228.846|3|999.0|999.0|1998.0|1|999.0|999.0|999.0|2|y|completely orderable|27080|500|433|28|14|24|2|80
4419|23|7|231.285|3|999.0|999.0|1998.0|1|999.0|999.0|999.0|1|y|completely orderable|27080|500|433|28|14|24|2|80
4419|23|7|261.564|5|999.0|1199.0|4396.0|2|999.0|1199.0|2198.0|?|?|?|27080|500|433|28|14|24|2|80
4419|23|7|269.906|5|999.0|1199.0|4396.0|2|999.0|1199.0|2198.0|1|y|completely orderable|27080|500|433|28|14|24|2|80
4419|23|7|280.112|5|999.0|1199.0|4396.0|2|999.0|1199.0|2198.0|1|y|completely orderable|27080|500|433|28|14|24|2|80
4419|23|7|292.788|5|999.0|1199.0|4396.0|2|999.0|1199.0|2198.0|3|y|completely orderable|27080|500|433|28|14|24|2|80
4419|23|7|306.214|5|999.0|1199.0|4396.0|2|999.0|1199.0|2198.0|4|y|completely orderable|27080|500|433|28|14|24|2|80
4419|23|7|367.076|5|999.0|1199.0|4396.0|2|999.0|1199.0|2198.0|5|y|completely orderable|27080|500|433|28|14|24|2|80
4420|23|7|50.637|2|99.99|99.99|199.98|1|99.99|99.99|99.99|?|?|?|27155|600|530|29|1|28|2|216
4420|23|7|66.758|2|99.99|99.99|199.98|1|99.99|99.99|99.99|1|y|completely orderable|27155|600|530|29|1|28|2|216
4420|23|7|84.757|2|99.99|99.99|199.98|1|99.99|99.99|99.99|2|y|completely orderable|27155|600|530|29|1|28|2|216
4420|23|7|381.336|2|99.99|99.99|199.98|1|99.99|99.99|99.99|2|y|completely orderable|27155|600|530|29|1|28|2|216
4420|23|7|415.079|2|99.99|99.99|199.98|1|99.99|99.99|99.99|?|y|completely orderable|27155|600|530|29|1|28|2|216
4421|23|7|348.082|3|559.99|659.99|1869.97|1|659.99|659.99|659.99|?|?|?|?|?|?|?|?|?|?|?
4421|23|7|362.736|3|559.99|659.99|1869.97|1|659.99|659.99|659.99|1|y|completely orderable|?|?|?|?|?|?|?|?
4421|23|7|545.372|3|559.99|659.99|1869.97|1|659.99|659.99|659.99|1|y|completely orderable|?|?|?|?|?|?|?|?
4421|23|7|795.101|4|29.99|659.99|1899.96|2|29.99|659.99|689.98|?|?|?|?|?|?|?|?|?|?|?
4421|23|7|795.101|5|29.99|659.99|1929.95|3|29.99|659.99|719.97|?|?|?|?|?|?|?|?|?|?|?
4421|23|7|809.172|5|29.99|659.99|1929.95|3|29.99|659.99|719.97|1|y|completely orderable|?|?|?|?|?|?|?|?
4421|23|7|853.675|5|29.99|659.99|1929.95|3|29.99|659.99|719.97|1|y|completely orderable|?|?|?|?|?|?|?|?
4421|23|7|1212.501|5|29.99|659.99|1929.95|3|29.99|659.99|719.97|1|y|completely orderable|?|?|?|?|?|?|?|?
4421|23|7|1321.634|6|29.99|659.99|1959.94|4|29.99|659.99|749.96|?|?|?|?|?|?|?|?|?|?|?
4421|23|7|1331.362|6|29.99|659.99|1959.94|4|29.99|659.99|749.96|1|y|completely orderable|?|?|?|?|?|?|?|?
4421|23|7|1351.105|6|29.99|659.99|1959.94|4|29.99|659.99|749.96|1|y|completely orderable|?|?|?|?|?|?|?|?
4421|23|7|1380.856|6|29.99|659.99|1959.94|4|29.99|659.99|749.96|1|y|completely orderable|?|?|?|?|?|?|?|?
4421|23|7|1397.32|6|29.99|659.99|1959.94|4|29.99|659.99|749.96|1|y|completely orderable|?|?|?|?|?|?|?|?
4421|23|7|1459.283|7|29.99|659.99|1989.93|5|29.99|659.99|779.95|?|?|?|?|?|?|?|?|?|?|?
4421|23|7|1472.132|7|29.99|659.99|1989.93|5|29.99|659.99|779.95|1|y|completely orderable|?|?|?|?|?|?|?|?
4421|23|7|1529.546|7|29.99|659.99|1989.93|5|29.99|659.99|779.95|2|y|completely orderable|?|?|?|?|?|?|?|?
4421|23|7|1777.815|7|29.99|659.99|1989.93|5|29.99|659.99|779.95|2|y|completely orderable|?|?|?|?|?|?|?|?
4421|23|7|1821.991|7|29.99|659.99|1989.93|5|29.99|659.99|779.95|3|y|completely orderable|?|?|?|?|?|?|?|?
4421|23|7|1842.952|7|29.99|659.99|1989.93|5|29.99|659.99|779.95|3|y|completely orderable|?|?|?|?|?|?|?|?
4421|23|7|1916.296|7|29.99|659.99|1989.93|5|29.99|659.99|779.95|3|y|completely orderable|?|?|?|?|?|?|?|?
4421|23|7|2091.804|7|29.99|659.99|1989.93|5|29.99|659.99|779.95|4|y|completely orderable|?|?|?|?|?|?|?|?
